#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        2564     1.69956      1.7248  0.00392615
        2565     1.70144     1.72479  0.00392463
        2566     1.70322     1.72478  0.00392311
        2567     1.70488     1.72478  0.00392159
        2568     1.70643     1.72477  0.00392007
        2569     1.70788     1.72476  0.00391855
        2570     1.70922     1.72476  0.00391703
        2571     1.71046     1.72475  0.00391551
        2572      1.7116     1.72475  0.00391399
        2573     1.71265     1.72474  0.00391247
        2574     1.71362     1.72474  0.00391095
        2575      1.7145     1.72473  0.00390944
        2576     1.71531     1.72473  0.00390792
        2577     1.71605     1.72473   0.0039064
        2578     1.71672     1.72472  0.00390489
        2579     1.71732     1.72472  0.00390338
        2580     1.71785     1.72472  0.00390187
        2581     1.71833     1.72471  0.00390035
        2582     1.71874     1.72471  0.00389884
        2583      1.7191     1.72471  0.00389734
        2584     1.71939     1.72471  0.00389583
        2585     1.71963     1.72471  0.00389432
        2586      1.7198      1.7247  0.00389282
        2587     1.71991      1.7247  0.00389131
        2588     1.71996      1.7247  0.00388981
        2589     1.71995      1.7247  0.00388831
        2590     1.71987      1.7247  0.00388681
        2591     1.71974     1.72469  0.00388531
        2592     1.71954     1.72469  0.00388381
        2593     1.71928     1.72469  0.00388231
        2594     1.71895     1.72469  0.00388081
        2595     1.71856     1.72469  0.00387932
        2596     1.71809     1.72468  0.00387783
        2597     1.71756     1.72468  0.00387633
        2598     1.71695     1.72468  0.00387484
        2599     1.71626     1.72467  0.00387335
        2600     1.71549     1.72467  0.00387187
        2601     1.71463     1.72467  0.00387038
        2602     1.71367     1.72466  0.00386889
        2603      1.7126     1.72466  0.00386741
        2604     1.71143     1.72465  0.00386593
        2605     1.71014     1.72465  0.00386445
        2606     1.70872     1.72464  0.00386297
        2607     1.70717     1.72463  0.00386149
        2608     1.70549     1.72463  0.00386002
        2609     1.70366     1.72462  0.00385855
        2610     1.70169     1.72461  0.00385708
        2611     1.69958      1.7246  0.00385562
        2612     1.69733     1.72459  0.00385415
        2613     1.69495     1.72458  0.00385269
        2614     1.69244     1.72457  0.00385124
        2615     1.68983     1.72455  0.00384979
        2616     1.68713     1.72454  0.00384835
        2617     1.68434     1.72452  0.00384691
        2618     1.68151     1.72451  0.00384547
        2619     1.67864     1.72449  0.00384404
        2620     1.67576     1.72447  0.00384262
        2621     1.67291     1.72445  0.00384121
        2622     1.67011     1.72443   0.0038398
        2623     1.66738     1.72441  0.00383839
        2624     1.66477     1.72439    0.003837
        2625      1.6623     1.72436  0.00383561
        2626        1.66     1.72434  0.00383423
        2627      1.6579     1.72431  0.00383285
        2628     1.65601     1.72429  0.00383148
        2629     1.65437     1.72426  0.00383012
        2630     1.65299     1.72423  0.00382876
        2631     1.65189     1.72421   0.0038274
        2632     1.65107     1.72418  0.00382605
        2633     1.65055     1.72415  0.00382469
        2634     1.65033     1.72412  0.00382335
        2635      1.6504     1.72409    0.003822
        2636     1.65076     1.72407  0.00382065
        2637     1.65139     1.72404   0.0038193
        2638     1.65228     1.72401  0.00381795
        2639      1.6534     1.72398  0.00381659
        2640     1.65474     1.72396  0.00381524
        2641     1.65626     1.72393  0.00381388
        2642     1.65793     1.72391  0.00381252
        2643     1.65972     1.72388  0.00381115
        2644      1.6616     1.72386  0.00380978
        2645     1.66353     1.72384  0.00380841
        2646     1.66547     1.72381  0.00380704
        2647     1.66739     1.72379  0.00380566
        2648     1.66925     1.72377  0.00380428
        2649     1.67102     1.72375  0.00380289
        2650     1.67266     1.72373  0.00380151
        2651     1.67415     1.72372  0.00380012
        2652     1.67545      1.7237  0.00379873
        2653     1.67654     1.72368  0.00379734
        2654      1.6774     1.72366  0.00379595
        2655     1.67801     1.72364  0.00379456
        2656     1.67835     1.72363  0.00379317
        2657     1.67842     1.72361  0.00379178
        2658     1.67819     1.72359  0.00379039
        2659     1.67766     1.72358    0.003789
        2660     1.67684     1.72356  0.00378762
        2661     1.67571     1.72354  0.00378624
        2662     1.67429     1.72352  0.00378486
        2663     1.67257      1.7235  0.00378349
        2664     1.67056     1.72348  0.00378212
        2665     1.66828     1.72346  0.00378076
        2666     1.66574     1.72344   0.0037794
        2667     1.66294     1.72342  0.00377805
        2668     1.65991     1.72339  0.00377671
        2669     1.65667     1.72337  0.00377538
        2670     1.65323     1.72334  0.00377406
        2671     1.64961     1.72332  0.00377275
        2672     1.64584     1.72329  0.00377145
        2673     1.64194     1.72326  0.00377016
        2674     1.63793     1.72322  0.00376888
        2675     1.63385     1.72319  0.00376762
        2676     1.62971     1.72316  0.00376638
        2677     1.62556     1.72312  0.00376515
        2678     1.62141     1.72308  0.00376393
        2679      1.6173     1.72304  0.00376273
        2680     1.61325       1.723  0.00376155
        2681      1.6093     1.72296  0.00376039
        2682     1.60547     1.72291  0.00375924
        2683      1.6018     1.72287  0.00375811
        2684     1.59831     1.72282    0.003757
        2685     1.59505     1.72278   0.0037559
        2686     1.59203     1.72273  0.00375482
        2687     1.58928     1.72268  0.00375375
        2688     1.58683     1.72263  0.00375269
        2689     1.58471     1.72258  0.00375165
        2690     1.58295     1.72252  0.00375061
        2691     1.58156     1.72247  0.00374958
        2692     1.58058     1.72242  0.00374856
        2693     1.58001     1.72237  0.00374754
        2694     1.57987     1.72231  0.00374652
        2695     1.58018     1.72226   0.0037455
        2696     1.58096     1.72221  0.00374448
        2697      1.5822     1.72216  0.00374345
        2698     1.58392      1.7221  0.00374242
        2699     1.58611     1.72205  0.00374137
        2700     1.58878       1.722  0.00374031
        2701      1.5919     1.72196  0.00373923
        2702     1.59547     1.72191  0.00373814
        2703     1.59947     1.72186  0.00373703
        2704     1.60389     1.72182  0.00373591
        2705     1.60869     1.72178  0.00373476
        2706     1.61386     1.72174  0.00373359
        2707     1.61935      1.7217  0.00373241
        2708     1.62514     1.72167   0.0037312
        2709      1.6312     1.72163  0.00372997
        2710     1.63749      1.7216  0.00372872
        2711     1.64396     1.72157  0.00372746
        2712     1.65059     1.72155  0.00372617
        2713     1.65733     1.72152  0.00372488
        2714     1.66416      1.7215  0.00372356
        2715     1.67102     1.72148  0.00372224
        2716     1.67789     1.72147   0.0037209
        2717     1.68474     1.72145  0.00371956
        2718     1.69152     1.72144  0.00371821
        2719     1.69821     1.72143  0.00371685
        2720     1.70479     1.72143  0.00371549
        2721     1.71122     1.72142  0.00371412
        2722     1.71749     1.72142  0.00371276
        2723     1.72356     1.72142   0.0037114
        2724     1.72943     1.72143  0.00371003
        2725     1.73507     1.72143  0.00370868
        2726     1.74046     1.72144  0.00370732
        2727     1.74559     1.72145  0.00370597
        2728     1.75045     1.72146  0.00370463
        2729     1.75502     1.72147  0.00370329
        2730     1.75928     1.72148  0.00370196
        2731     1.76324      1.7215  0.00370064
        2732     1.76689     1.72152  0.00369932
        2733      1.7702     1.72153  0.00369801
        2734     1.77319     1.72155  0.00369671
        2735     1.77583     1.72157  0.00369541
        2736     1.77813     1.72159  0.00369411
        2737     1.78007     1.72161  0.00369283
        2738     1.78167     1.72164  0.00369154
        2739     1.78291     1.72166  0.00369026
        2740     1.78381     1.72168  0.00368899
        2741     1.78435      1.7217  0.00368771
        2742     1.78455     1.72173  0.00368644
        2743     1.78442     1.72175  0.00368516
        2744     1.78395     1.72177  0.00368389
        2745     1.78317     1.72179  0.00368262
        2746     1.78208     1.72182  0.00368134
        2747     1.78071     1.72184  0.00368006
        2748     1.77908     1.72186  0.00367878
        2749     1.77721     1.72188   0.0036775
        2750     1.77512      1.7219  0.00367621
        2751     1.77285     1.72192  0.00367492
        2752     1.77041     1.72193  0.00367363
        2753     1.76785     1.72195  0.00367233
        2754     1.76519     1.72197  0.00367103
        2755     1.76246     1.72198  0.00366973
        2756      1.7597       1.722  0.00366843
        2757     1.75693     1.72201  0.00366712
        2758     1.75418     1.72202  0.00366581
        2759     1.75148     1.72203  0.00366449
        2760     1.74884     1.72204  0.00366318
        2761      1.7463     1.72205  0.00366186
        2762     1.74388     1.72206  0.00366054
        2763     1.74158     1.72206  0.00365923
        2764     1.73942     1.72207  0.00365791
        2765     1.73741     1.72208  0.00365659
        2766     1.73555     1.72208  0.00365527
        2767     1.73384     1.72208  0.00365395
        2768     1.73229     1.72209  0.00365263
        2769      1.7309     1.72209  0.00365132
        2770     1.72966     1.72209     0.00365
        2771     1.72856      1.7221  0.00364868
        2772     1.72761      1.7221  0.00364737
        2773     1.72678      1.7221  0.00364605
        2774     1.72606      1.7221  0.00364474
        2775     1.72546      1.7221  0.00364342
        2776     1.72495      1.7221  0.00364211
        2777     1.72452      1.7221   0.0036408
        2778     1.72417     1.72211  0.00363949
        2779     1.72386     1.72211  0.00363818
        2780     1.72361     1.72211  0.00363687
        2781     1.72338     1.72211  0.00363556
        2782     1.72316     1.72211  0.00363426
        2783     1.72295     1.72211  0.00363295
        2784     1.72273     1.72211  0.00363165
        2785     1.72247     1.72211  0.00363034
        2786     1.72218     1.72211  0.00362904
        2787     1.72182     1.72211  0.00362774
        2788      1.7214     1.72211  0.00362644
        2789     1.72089     1.72211  0.00362514
        2790     1.72028     1.72211  0.00362384
        2791     1.71957     1.72211  0.00362254
        2792     1.71873      1.7221  0.00362124
        2793     1.71777      1.7221  0.00361994
        2794     1.71667      1.7221  0.00361865
        2795     1.71544      1.7221  0.00361736
        2796     1.71407      1.7221  0.00361606
        2797     1.71256     1.72209  0.00361477
        2798     1.71091     1.72209  0.00361348
        2799     1.70914     1.72208  0.00361219
        2800     1.70725     1.72208  0.00361091
        2801     1.70525     1.72207  0.00360962
        2802     1.70315     1.72207  0.00360834
        2803     1.70099     1.72206  0.00360706
        2804     1.69877     1.72205  0.00360579
        2805     1.69651     1.72204  0.00360451
        2806     1.69425     1.72203  0.00360324
        2807       1.692     1.72202  0.00360197
        2808      1.6898     1.72201  0.00360071
        2809     1.68766       1.722  0.00359945
        2810     1.68562     1.72198  0.00359819
        2811     1.68371     1.72197  0.00359694
        2812     1.68195     1.72196  0.00359568
        2813     1.68037     1.72194  0.00359444
        2814     1.67898     1.72193  0.00359319
        2815     1.67781     1.72191  0.00359195
        2816     1.67688     1.72189  0.00359071
        2817     1.67621     1.72188  0.00358947
        2818      1.6758     1.72186  0.00358823
        2819     1.67567     1.72185    0.003587
        2820     1.67583     1.72183  0.00358576
        2821     1.67626     1.72181  0.00358453
        2822     1.67698      1.7218  0.00358329
        2823     1.67798     1.72178  0.00358206
        2824     1.67924     1.72177  0.00358082
        2825     1.68077     1.72175  0.00357958
        2826     1.68254     1.72174  0.00357834
        2827     1.68455     1.72172   0.0035771
        2828     1.68677     1.72171  0.00357586
        2829     1.68917      1.7217  0.00357461
        2830     1.69175     1.72169  0.00357337
        2831     1.69446     1.72168  0.00357212
        2832     1.69729     1.72167  0.00357087
        2833      1.7002     1.72166  0.00356961
        2834     1.70317     1.72166  0.00356836
        2835     1.70616     1.72165  0.00356711
        2836     1.70916     1.72165  0.00356585
        2837     1.71211     1.72164   0.0035646
        2838       1.715     1.72164  0.00356334
        2839     1.71779     1.72164  0.00356208
        2840     1.72045     1.72164  0.00356083
        2841     1.72296     1.72164  0.00355958
        2842     1.72528     1.72164  0.00355833
        2843     1.72739     1.72164  0.00355707
        2844     1.72927     1.72165  0.00355582
        2845     1.73089     1.72165  0.00355458
        2846     1.73224     1.72165  0.00355333
        2847     1.73331     1.72166  0.00355208
        2848     1.73409     1.72166  0.00355084
        2849     1.73457     1.72167   0.0035496
        2850     1.73474     1.72167  0.00354835
        2851     1.73462     1.72168  0.00354711
        2852     1.73422     1.72168  0.00354587
        2853     1.73354     1.72168  0.00354463
        2854      1.7326     1.72169  0.00354339
        2855     1.73143     1.72169  0.00354215
        2856     1.73006     1.72169  0.00354091
        2857     1.72851      1.7217  0.00353967
        2858     1.72684      1.7217  0.00353843
        2859     1.72507      1.7217   0.0035372
        2860     1.72324      1.7217  0.00353596
        2861      1.7214      1.7217  0.00353472
        2862     1.71958      1.7217  0.00353349
        2863     1.71784      1.7217  0.00353226
        2864      1.7162      1.7217  0.00353102
        2865     1.71471     1.72169  0.00352979
        2866     1.71341     1.72169  0.00352856
        2867      1.7123     1.72169  0.00352733
        2868     1.71143     1.72168   0.0035261
        2869      1.7108     1.72168  0.00352488
        2870     1.71044     1.72168  0.00352365
        2871     1.71034     1.72167  0.00352243
        2872      1.7105     1.72167   0.0035212
        2873     1.71093     1.72167  0.00351998
        2874     1.71162     1.72166  0.00351875
        2875     1.71254     1.72166  0.00351753
        2876     1.71368     1.72166  0.00351631
        2877     1.71502     1.72165  0.00351509
        2878     1.71654     1.72165  0.00351387
        2879     1.71821     1.72165  0.00351265
        2880     1.71999     1.72165  0.00351143
        2881     1.72186     1.72165  0.00351021
        2882     1.72378     1.72165  0.00350899
        2883     1.72573     1.72165  0.00350777
        2884     1.72766     1.72165  0.00350656
        2885     1.72955     1.72166  0.00350534
        2886     1.73136     1.72166  0.00350413
        2887     1.73306     1.72166  0.00350292
        2888     1.73461     1.72167  0.00350171
        2889     1.73599     1.72167   0.0035005
        2890     1.73716     1.72168  0.00349929
        2891      1.7381     1.72168  0.00349809
        2892     1.73878     1.72169  0.00349688
        2893     1.73916      1.7217  0.00349568
        2894     1.73924      1.7217  0.00349448
        2895     1.73898     1.72171  0.00349328
        2896     1.73836     1.72171  0.00349207
        2897     1.73739     1.72172  0.00349087
        2898     1.73603     1.72172  0.00348967
        2899      1.7343     1.72173  0.00348847
        2900     1.73217     1.72173  0.00348727
        2901     1.72967     1.72174  0.00348607
        2902     1.72678     1.72174  0.00348487
        2903     1.72352     1.72174  0.00348367
        2904     1.71991     1.72174  0.00348247
        2905     1.71596     1.72174  0.00348127
        2906      1.7117     1.72173  0.00348007
        2907     1.70715     1.72173  0.00347888
        2908     1.70234     1.72172  0.00347769
        2909      1.6973     1.72171   0.0034765
        2910     1.69209      1.7217  0.00347532
        2911     1.68672     1.72169  0.00347415
        2912     1.68126     1.72168  0.00347299
        2913     1.67575     1.72166  0.00347183
        2914     1.67023     1.72164  0.00347068
        2915     1.66475     1.72162  0.00346955
        2916     1.65936      1.7216  0.00346842
        2917     1.65411     1.72158  0.00346731
        2918     1.64904     1.72155  0.00346621
        2919      1.6442     1.72153  0.00346513
        2920     1.63963      1.7215  0.00346405
        2921     1.63537     1.72147  0.00346299
        2922     1.63145     1.72144  0.00346194
        2923     1.62791     1.72141  0.00346091
        2924     1.62477     1.72137  0.00345988
        2925     1.62205     1.72134  0.00345887
        2926     1.61977      1.7213  0.00345786
        2927     1.61792     1.72127  0.00345686
        2928      1.6165     1.72123  0.00345586
        2929     1.61551      1.7212  0.00345487
        2930     1.61494     1.72116  0.00345388
        2931     1.61475     1.72112  0.00345289
        2932     1.61493     1.72109  0.00345191
        2933     1.61544     1.72105  0.00345092
        2934     1.61625     1.72102  0.00344993
        2935     1.61733     1.72098  0.00344893
        2936     1.61864     1.72095  0.00344793
        2937     1.62015     1.72091  0.00344693
        2938     1.62181     1.72088  0.00344592
        2939     1.62359     1.72085  0.00344491
        2940     1.62547     1.72081  0.00344389
        2941     1.62743     1.72078  0.00344286
        2942     1.62943     1.72075  0.00344183
        2943     1.63148     1.72072   0.0034408
        2944     1.63356     1.72069  0.00343976
        2945     1.63566     1.72066  0.00343871
        2946      1.6378     1.72063  0.00343766
        2947     1.63997     1.72061   0.0034366
        2948      1.6422     1.72058  0.00343554
        2949     1.64449     1.72055  0.00343447
        2950     1.64687     1.72053   0.0034334
        2951     1.64936      1.7205  0.00343232
        2952     1.65197     1.72048  0.00343123
        2953     1.65473     1.72046  0.00343014
        2954     1.65766     1.72044  0.00342905
        2955     1.66077     1.72042  0.00342795
        2956     1.66408      1.7204  0.00342684
        2957      1.6676     1.72038  0.00342573
        2958     1.67133     1.72036  0.00342461
        2959     1.67528     1.72035  0.00342349
        2960     1.67945     1.72034  0.00342236
        2961     1.68382     1.72032  0.00342122
        2962     1.68839     1.72031  0.00342009
        2963     1.69315      1.7203  0.00341894
        2964     1.69807      1.7203   0.0034178
        2965     1.70313     1.72029  0.00341665
        2966     1.70832     1.72029   0.0034155
        2967     1.71361     1.72028  0.00341435
        2968     1.71897     1.72028   0.0034132
        2969     1.72439     1.72028  0.00341205
        2970     1.72984     1.72029   0.0034109
        2971     1.73529     1.72029  0.00340976
        2972     1.74073      1.7203  0.00340862
        2973     1.74614     1.72031  0.00340748
        2974     1.75148     1.72032  0.00340635
        2975     1.75676     1.72033  0.00340523
        2976     1.76194     1.72034  0.00340412
        2977     1.76702     1.72036  0.00340301
        2978     1.77199     1.72038  0.00340191
        2979     1.77684      1.7204  0.00340082
        2980     1.78156     1.72042  0.00339974
        2981     1.78615     1.72044  0.00339867
        2982      1.7906     1.72046  0.00339761
        2983     1.79492     1.72049  0.00339657
        2984     1.79909     1.72051  0.00339553
        2985     1.80314     1.72054  0.00339451
        2986     1.80706     1.72057  0.00339349
        2987     1.81086      1.7206  0.00339249
        2988     1.81454     1.72063   0.0033915
        2989     1.81812     1.72067  0.00339052
        2990     1.82161      1.7207  0.00338956
        2991     1.82503     1.72073   0.0033886
        2992     1.82837     1.72077  0.00338766
        2993     1.83166     1.72081  0.00338673
        2994     1.83492     1.72084  0.00338582
        2995     1.83814     1.72088  0.00338491
        2996     1.84136     1.72092  0.00338402
        2997     1.84457     1.72097  0.00338314
        2998      1.8478     1.72101  0.00338228
        2999     1.85104     1.72105  0.00338143
        3000      1.8543      1.7211  0.00338059
        3001     1.85758     1.72114  0.00337977
        3002     1.86089     1.72119  0.00337897
        3003     1.86421     1.72124  0.00337818
        3004     1.86755     1.72128  0.00337741
        3005     1.87088     1.72133  0.00337665
        3006     1.87419     1.72138  0.00337591
        3007     1.87747     1.72144  0.00337518
        3008     1.88069     1.72149  0.00337448
        3009     1.88383     1.72154  0.00337379
        3010     1.88686      1.7216  0.00337311
        3011     1.88975     1.72165  0.00337246
        3012     1.89247     1.72171  0.00337181
        3013     1.89499     1.72177  0.00337118
        3014     1.89728     1.72183  0.00337057
        3015      1.8993     1.72189  0.00336996
        3016     1.90103     1.72194  0.00336937
        3017     1.90243       1.722  0.00336878
        3018     1.90348     1.72206  0.00336821
        3019     1.90416     1.72213  0.00336763
        3020     1.90444     1.72219  0.00336706
        3021      1.9043     1.72225  0.00336648
        3022     1.90374     1.72231   0.0033659
        3023     1.90274     1.72237  0.00336532
        3024     1.90129     1.72242  0.00336473
        3025      1.8994     1.72248  0.00336412
        3026     1.89706     1.72254   0.0033635
        3027     1.89428      1.7226  0.00336287
        3028     1.89107     1.72265  0.00336222
        3029     1.88745     1.72271  0.00336155
        3030     1.88343     1.72276  0.00336086
        3031     1.87905     1.72281  0.00336015
        3032     1.87431     1.72286  0.00335941
        3033     1.86926     1.72291  0.00335865
        3034     1.86393     1.72296  0.00335786
        3035     1.85834       1.723  0.00335705
        3036     1.85254     1.72304  0.00335622
        3037     1.84657     1.72308  0.00335536
        3038     1.84045     1.72312  0.00335448
        3039     1.83426     1.72316  0.00335357
        3040     1.82801     1.72319  0.00335265
        3041     1.82175     1.72323   0.0033517
        3042     1.81553     1.72326  0.00335074
        3043     1.80939     1.72329  0.00334976
        3044     1.80337     1.72331  0.00334876
        3045      1.7975     1.72334  0.00334775
        3046     1.79184     1.72336  0.00334672
        3047      1.7864     1.72338  0.00334569
        3048     1.78124      1.7234  0.00334465
        3049     1.77638     1.72342  0.00334359
        3050     1.77185     1.72343  0.00334254
        3051     1.76767     1.72345  0.00334147
        3052     1.76387     1.72346   0.0033404
        3053     1.76046     1.72347  0.00333933
        3054     1.75746     1.72348  0.00333826
        3055     1.75488     1.72349  0.00333718
        3056     1.75271      1.7235   0.0033361
        3057     1.75096     1.72351  0.00333502
        3058     1.74963     1.72352  0.00333394
        3059      1.7487     1.72353  0.00333286
        3060     1.74816     1.72354  0.00333178
        3061     1.74798     1.72354   0.0033307
        3062     1.74815     1.72355  0.00332963
        3063     1.74863     1.72356  0.00332855
        3064     1.74939     1.72357  0.00332747
        3065      1.7504     1.72358   0.0033264
        3066     1.75161     1.72359  0.00332533
        3067     1.75298      1.7236  0.00332426
        3068     1.75447     1.72361  0.00332319
        3069     1.75604     1.72362  0.00332212
        3070     1.75764     1.72363  0.00332106
        3071     1.75923     1.72364     0.00332
        3072     1.76077     1.72365  0.00331894
        3073     1.76221     1.72366  0.00331788
        3074     1.76351     1.72368  0.00331683
        3075     1.76464     1.72369  0.00331578
        3076     1.76557      1.7237  0.00331473
        3077     1.76626     1.72372  0.00331368
        3078     1.76669     1.72373  0.00331263
        3079     1.76683     1.72375  0.00331158
        3080     1.76666     1.72376  0.00331054
        3081     1.76617     1.72377  0.00330949
        3082     1.76534     1.72379  0.00330845
        3083     1.76417      1.7238   0.0033074
        3084     1.76265     1.72381  0.00330635
        3085     1.76078     1.72383   0.0033053
        3086     1.75856     1.72384  0.00330425
        3087     1.75601     1.72385   0.0033032
        3088     1.75314     1.72386  0.00330214
        3089     1.74995     1.72386  0.00330108
        3090     1.74646     1.72387  0.00330002
        3091     1.74269     1.72388  0.00329896
        3092     1.73866     1.72388   0.0032979
        3093     1.73439     1.72389  0.00329683
        3094      1.7299     1.72389  0.00329577
        3095     1.72522     1.72389   0.0032947
        3096     1.72037     1.72389  0.00329364
        3097     1.71538     1.72388  0.00329257
        3098     1.71026     1.72388  0.00329151
        3099     1.70505     1.72387  0.00329046
        3100     1.69976     1.72387  0.00328941
        3101     1.69443     1.72386  0.00328836
        3102     1.68908     1.72385  0.00328732
        3103     1.68372     1.72383  0.00328628
        3104      1.6784     1.72382  0.00328526
        3105     1.67312      1.7238  0.00328424
        3106     1.66792     1.72378  0.00328323
        3107     1.66282     1.72376  0.00328223
        3108     1.65785     1.72374  0.00328125
        3109     1.65302     1.72372  0.00328027
        3110     1.64837      1.7237   0.0032793
        3111     1.64391     1.72367  0.00327835
        3112     1.63967     1.72364  0.00327741
        3113     1.63568     1.72362  0.00327648
        3114     1.63196     1.72359  0.00327556
        3115     1.62853     1.72356  0.00327465
        3116     1.62543     1.72352  0.00327375
        3117     1.62267     1.72349  0.00327286
        3118     1.62028     1.72346  0.00327198
        3119     1.61827     1.72342   0.0032711
        3120     1.61668     1.72339  0.00327023
        3121      1.6155     1.72336  0.00326937
        3122     1.61476     1.72332   0.0032685
        3123     1.61445     1.72329  0.00326764
        3124     1.61458     1.72325  0.00326678
        3125     1.61513     1.72322  0.00326592
        3126     1.61609     1.72318  0.00326506
        3127     1.61743     1.72315  0.00326419
        3128     1.61912     1.72312  0.00326331
        3129     1.62113     1.72308  0.00326243
        3130     1.62341     1.72305  0.00326155
        3131      1.6259     1.72302  0.00326065
        3132     1.62856     1.72299  0.00325975
        3133     1.63134     1.72296  0.00325884
        3134     1.63418     1.72293  0.00325792
        3135     1.63702      1.7229    0.003257
        3136     1.63982     1.72288  0.00325607
        3137     1.64253     1.72285  0.00325513
        3138     1.64512     1.72283  0.00325419
        3139     1.64755      1.7228  0.00325324
        3140     1.64979     1.72278  0.00325229
        3141     1.65182     1.72276  0.00325133
        3142     1.65363     1.72274  0.00325037
        3143     1.65522     1.72271  0.00324941
        3144     1.65657     1.72269  0.00324844
        3145     1.65771     1.72267  0.00324747
        3146     1.65865     1.72265  0.00324651
        3147     1.65939     1.72263  0.00324554
        3148     1.65995     1.72261  0.00324457
        3149     1.66037     1.72259   0.0032436
        3150     1.66067     1.72257  0.00324263
        3151     1.66087     1.72255  0.00324166
        3152       1.661     1.72253  0.00324069
        3153     1.66108     1.72251  0.00323972
        3154     1.66115      1.7225  0.00323875
        3155     1.66124     1.72248  0.00323778
        3156     1.66136     1.72246  0.00323681
        3157     1.66155     1.72244  0.00323584
        3158     1.66183     1.72242  0.00323488
        3159     1.66223      1.7224  0.00323391
        3160     1.66278     1.72238  0.00323294
        3161     1.66349     1.72236  0.00323197
        3162     1.66439     1.72234    0.003231
        3163      1.6655     1.72232  0.00323003
        3164     1.66683     1.72231  0.00322906
        3165     1.66842     1.72229  0.00322808
        3166     1.67027     1.72227   0.0032271
        3167     1.67239     1.72226  0.00322612
        3168      1.6748     1.72224  0.00322514
        3169     1.67751     1.72223  0.00322415
        3170     1.68052     1.72222  0.00322316
        3171     1.68382      1.7222  0.00322217
        3172     1.68743     1.72219  0.00322117
        3173     1.69132     1.72218  0.00322017
        3174     1.69549     1.72217  0.00321917
        3175     1.69991     1.72217  0.00321816
        3176     1.70456     1.72216  0.00321715
        3177     1.70941     1.72216  0.00321614
        3178     1.71444     1.72216  0.00321513
        3179     1.71959     1.72215  0.00321412
        3180     1.72484     1.72216  0.00321311
        3181     1.73015     1.72216   0.0032121
        3182     1.73545     1.72216  0.00321109
        3183     1.74073     1.72217  0.00321009
        3184     1.74591     1.72218  0.00320909
        3185     1.75097     1.72218   0.0032081
        3186     1.75586      1.7222  0.00320711
        3187     1.76055     1.72221  0.00320612
        3188     1.76499     1.72222  0.00320514
        3189     1.76916     1.72224  0.00320417
        3190     1.77302     1.72225  0.00320321
        3191     1.77656     1.72227  0.00320225
        3192     1.77975     1.72229   0.0032013
        3193     1.78259     1.72231  0.00320035
        3194     1.78506     1.72233  0.00319941
        3195     1.78716     1.72235  0.00319847
        3196      1.7889     1.72237  0.00319754
        3197     1.79028     1.72239  0.00319661
        3198      1.7913     1.72241  0.00319568
        3199     1.79198     1.72243  0.00319476
        3200     1.79234     1.72245  0.00319383
        3201      1.7924     1.72247  0.00319291
        3202     1.79218      1.7225  0.00319199
        3203      1.7917     1.72252  0.00319106
        3204     1.79098     1.72254  0.00319014
        3205     1.79006     1.72256  0.00318921
        3206     1.78896     1.72258  0.00318829
        3207      1.7877      1.7226  0.00318736
        3208     1.78631     1.72262  0.00318643
        3209     1.78482     1.72264  0.00318549
        3210     1.78324     1.72266  0.00318455
        3211      1.7816     1.72268  0.00318362
        3212     1.77993      1.7227  0.00318267
        3213     1.77824     1.72271  0.00318173
        3214     1.77654     1.72273  0.00318079
        3215     1.77487     1.72275  0.00317984
        3216     1.77322     1.72276  0.00317889
        3217      1.7716     1.72278  0.00317794
        3218     1.77005     1.72279  0.00317698
        3219     1.76854     1.72281  0.00317603
        3220      1.7671     1.72282  0.00317507
        3221     1.76573     1.72283  0.00317411
        3222     1.76442     1.72285  0.00317315
        3223     1.76318     1.72286  0.00317219
        3224     1.76201     1.72287  0.00317123
        3225     1.76091     1.72288  0.00317027
        3226     1.75988     1.72289  0.00316931
        3227     1.75892      1.7229  0.00316835
        3228     1.75802     1.72292  0.00316738
        3229     1.75719     1.72293  0.00316642
        3230     1.75642     1.72294  0.00316546
        3231     1.75572     1.72295  0.00316449
        3232     1.75507     1.72296  0.00316353
        3233     1.75449     1.72297  0.00316257
        3234     1.75396     1.72298   0.0031616
        3235     1.75348     1.72299  0.00316064
        3236     1.75305     1.72299  0.00315968
        3237     1.75267       1.723  0.00315871
        3238     1.75232     1.72301  0.00315775
        3239     1.75201     1.72302  0.00315679
        3240     1.75172     1.72303  0.00315583
        3241     1.75145     1.72304  0.00315487
        3242     1.75118     1.72305  0.00315391
        3243      1.7509     1.72306  0.00315294
        3244     1.75059     1.72307  0.00315198
        3245     1.75026     1.72307  0.00315102
        3246     1.74987     1.72308  0.00315006
        3247     1.74942     1.72309   0.0031491
        3248     1.74888      1.7231  0.00314814
        3249     1.74825     1.72311  0.00314719
        3250      1.7475     1.72311  0.00314623
        3251     1.74662     1.72312  0.00314527
        3252      1.7456     1.72313  0.00314431
        3253     1.74442     1.72313  0.00314335
        3254     1.74308     1.72314  0.00314239
        3255     1.74157     1.72315  0.00314143
        3256     1.73988     1.72315  0.00314047
        3257     1.73801     1.72316  0.00313951
        3258     1.73595     1.72316  0.00313854
        3259     1.73371     1.72316  0.00313758
        3260     1.73128     1.72316  0.00313662
        3261     1.72867     1.72317  0.00313566
        3262     1.72588     1.72317   0.0031347
