#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        9965       -0.44   -0.464213  0.00126363
        9966       -0.44    -0.46421  0.00126351
        9967       -0.36     -0.4642  0.00126343
        9968       -0.36   -0.464189  0.00126334
        9969       -0.44   -0.464187  0.00126322
        9970        -0.6   -0.464201  0.00126316
        9971       -0.68   -0.464222  0.00126322
        9972        -0.6   -0.464236  0.00126317
        9973       -0.44   -0.464233  0.00126305
        9974       -0.68   -0.464255   0.0012631
        9975       -0.52   -0.464261  0.00126299
        9976       -0.36    -0.46425  0.00126291
        9977       -0.36    -0.46424  0.00126282
        9978       -0.44   -0.464237   0.0012627
        9979       -0.44   -0.464235  0.00126257
        9980       -0.28   -0.464216  0.00126258
        9981        -0.2    -0.46419  0.00126273
        9982       -0.36    -0.46418  0.00126265
        9983       -0.28   -0.464161  0.00126266
        9984       -0.52   -0.464167  0.00126254
        9985       -0.36   -0.464156  0.00126246
        9986        -0.6    -0.46417  0.00126241
        9987        -0.6   -0.464183  0.00126236
        9988       -0.52   -0.464189  0.00126224
        9989        -0.6   -0.464203  0.00126219
        9990       -0.52   -0.464208  0.00126207
        9991       -0.36   -0.464198  0.00126199
        9992       -0.44   -0.464195  0.00126187
        9993        -0.6   -0.464209  0.00126181
        9994       -0.44   -0.464207  0.00126169
        9995       -0.28   -0.464188   0.0012617
        9996       -0.36   -0.464178  0.00126162
        9997       -0.52   -0.464183   0.0012615
        9998       -0.28   -0.464165  0.00126151
        9999       -0.52    -0.46417   0.0012614
       10000       -0.52   -0.464176  0.00126128
       10001       -0.68   -0.464198  0.00126134
       10002       -0.52   -0.464203  0.00126123
       10003        -0.6   -0.464217  0.00126117
       10004       -0.28   -0.464198  0.00126118
       10005       -0.44   -0.464196  0.00126106
       10006        -0.6   -0.464209  0.00126101
       10007       -0.44   -0.464207  0.00126088
       10008       -0.36   -0.464197   0.0012608
       10009       -0.68   -0.464218  0.00126086
       10010       -0.44   -0.464216  0.00126073
       10011       -0.44   -0.464213  0.00126061
       10012       -0.28   -0.464195  0.00126062
       10013       -0.36   -0.464185  0.00126054
       10014       -0.44   -0.464182  0.00126041
       10015       -0.44    -0.46418  0.00126029
       10016       -0.52   -0.464185  0.00126017
       10017       -0.44   -0.464183  0.00126005
       10018       -0.44    -0.46418  0.00125993
       10019       -0.52   -0.464186  0.00125981
       10020       -0.52   -0.464192   0.0012597
       10021       -0.44   -0.464189  0.00125958
       10022        -0.2   -0.464163  0.00125973
       10023       -0.28   -0.464144  0.00125974
       10024       -0.36   -0.464134  0.00125965
       10025       -0.44   -0.464132  0.00125953
       10026        -0.6   -0.464145  0.00125948
       10027       -0.36   -0.464135  0.00125939
       10028       -0.44   -0.464132  0.00125927
       10029       -0.44    -0.46413  0.00125915
       10030        -0.6   -0.464144  0.00125909
       10031       -0.52   -0.464149  0.00125898
       10032       -0.52   -0.464155  0.00125887
       10033        -0.6   -0.464168  0.00125882
       10034       -0.36   -0.464158  0.00125873
       10035       -0.36   -0.464147  0.00125865
       10036       -0.36   -0.464137  0.00125857
       10037       -0.52   -0.464143  0.00125845
       10038       -0.68   -0.464164  0.00125851
       10039        -0.6   -0.464178  0.00125846
       10040        -0.6   -0.464191  0.00125841
       10041       -0.44   -0.464189  0.00125828
       10042       -0.44   -0.464186  0.00125816
       10043       -0.76   -0.464216  0.00125838
       10044       -0.84   -0.464253  0.00125881
       10045       -0.76   -0.464283  0.00125903
       10046       -0.52   -0.464288  0.00125892
       10047       -0.36   -0.464278  0.00125884
       10048       -0.44   -0.464275  0.00125871
       10049       -0.44   -0.464273  0.00125859
       10050        -0.6   -0.464287  0.00125854
       10051        -0.6     -0.4643  0.00125848
       10052       -0.28   -0.464282  0.00125849
       10053       -0.52   -0.464287  0.00125838
       10054       -0.52   -0.464293  0.00125827
       10055       -0.52   -0.464298  0.00125815
       10056       -0.44   -0.464296  0.00125803
       10057       -0.52   -0.464301  0.00125792
       10058       -0.36   -0.464291  0.00125784
       10059       -0.44   -0.464289  0.00125771
       10060       -0.52   -0.464294   0.0012576
       10061       -0.44   -0.464292  0.00125748
       10062       -0.36   -0.464281  0.00125739
       10063       -0.52   -0.464287  0.00125728
       10064       -0.36   -0.464277   0.0012572
       10065       -0.44   -0.464274  0.00125708
       10066        -0.6   -0.464288  0.00125702
       10067       -0.36   -0.464277  0.00125694
       10068       -0.28   -0.464259  0.00125695
       10069       -0.28   -0.464241  0.00125696
       10070       -0.36    -0.46423  0.00125688
       10071       -0.52   -0.464236  0.00125676
       10072       -0.76   -0.464265  0.00125698
       10073        -0.6   -0.464279  0.00125693
       10074       -0.28    -0.46426  0.00125694
       10075       -0.28   -0.464242  0.00125695
       10076       -0.44    -0.46424  0.00125682
       10077       -0.52   -0.464245  0.00125671
       10078       -0.44   -0.464243  0.00125659
       10079        -0.2   -0.464217  0.00125674
       10080       -0.52   -0.464222  0.00125663
       10081        -0.6   -0.464236  0.00125657
       10082       -0.44   -0.464233  0.00125645
       10083       -0.52   -0.464239  0.00125634
       10084       -0.28   -0.464221  0.00125635
       10085       -0.44   -0.464218  0.00125622
       10086       -0.28     -0.4642  0.00125623
       10087       -0.44   -0.464197  0.00125611
       10088        -0.2   -0.464171  0.00125626
       10089       -0.28   -0.464153  0.00125627
       10090       -0.52   -0.464159  0.00125615
       10091       -0.52   -0.464164  0.00125604
       10092       -0.68   -0.464185   0.0012561
       10093       -0.44   -0.464183  0.00125598
       10094       -0.52   -0.464189  0.00125587
       10095        -0.6   -0.464202  0.00125581
       10096       -0.36   -0.464192  0.00125573
       10097       -0.36   -0.464181  0.00125565
       10098       -0.44   -0.464179  0.00125553
       10099       -0.44   -0.464177  0.00125541
       10100        -0.6    -0.46419  0.00125535
       10101       -0.76   -0.464219  0.00125557
       10102       -0.52   -0.464225  0.00125546
       10103       -0.44   -0.464223  0.00125534
       10104        -0.6   -0.464236  0.00125528
       10105       -0.36   -0.464226   0.0012552
       10106       -0.44   -0.464223  0.00125508
       10107       -0.36   -0.464213    0.001255
       10108       -0.68   -0.464234  0.00125506
       10109       -0.68   -0.464256  0.00125511
       10110       -0.52   -0.464261    0.001255
       10111        -0.6   -0.464275  0.00125495
       10112        -0.6   -0.464288   0.0012549
       10113       -0.68   -0.464309  0.00125495
       10114       -0.44   -0.464307  0.00125483
       10115       -0.36   -0.464297  0.00125475
       10116       -0.68   -0.464318  0.00125481
       10117       -0.44   -0.464316  0.00125469
       10118       -0.44   -0.464313  0.00125456
       10119       -0.52   -0.464319  0.00125445
       10120        -0.6   -0.464332   0.0012544
       10121       -0.28   -0.464314  0.00125441
       10122       -0.36   -0.464303  0.00125433
       10123       -0.44   -0.464301   0.0012542
       10124       -0.36   -0.464291  0.00125412
       10125       -0.44   -0.464288    0.001254
       10126       -0.44   -0.464286  0.00125388
       10127       -0.44   -0.464284  0.00125376
       10128       -0.52   -0.464289  0.00125365
       10129       -0.52   -0.464295  0.00125353
       10130       -0.52     -0.4643  0.00125342
       10131       -0.36    -0.46429  0.00125334
       10132       -0.28   -0.464272  0.00125335
       10133       -0.36   -0.464261  0.00125327
       10134       -0.52   -0.464267  0.00125316
       10135       -0.68   -0.464288  0.00125321
       10136       -0.44   -0.464286  0.00125309
       10137       -0.44   -0.464283  0.00125297
       10138        -0.6   -0.464297  0.00125292
       10139       -0.44   -0.464294   0.0012528
       10140       -0.36   -0.464284  0.00125272
       10141       -0.44   -0.464282   0.0012526
       10142        -0.6   -0.464295  0.00125254
       10143        -0.6   -0.464308  0.00125249
       10144        -0.6   -0.464322  0.00125244
       10145       -0.52   -0.464327  0.00125233
       10146       -0.52   -0.464333  0.00125222
       10147       -0.28   -0.464315  0.00125222
       10148       -0.44   -0.464312   0.0012521
       10149       -0.28   -0.464294  0.00125211
       10150       -0.44   -0.464292  0.00125199
       10151       -0.28   -0.464273    0.001252
       10152        -0.6   -0.464287  0.00125195
       10153       -0.52   -0.464292  0.00125184
       10154       -0.44    -0.46429  0.00125172
       10155       -0.36    -0.46428  0.00125163
       10156       -0.36   -0.464269  0.00125155
       10157       -0.44   -0.464267  0.00125143
       10158       -0.36   -0.464257  0.00125135
       10159       -0.36   -0.464246  0.00125127
       10160       -0.52   -0.464252  0.00125116
       10161        -0.6   -0.464265  0.00125111
       10162        -0.2   -0.464239  0.00125125
       10163       -0.12   -0.464205  0.00125159
       10164       -0.36   -0.464195  0.00125151
       10165        -0.2   -0.464169  0.00125165
       10166       -0.52   -0.464175  0.00125154
       10167        -0.2   -0.464149  0.00125169
       10168       -0.28   -0.464131   0.0012517
       10169        -0.6   -0.464144  0.00125165
       10170       -0.36   -0.464134  0.00125157
       10171       -0.36   -0.464123  0.00125148
       10172       -0.44   -0.464121  0.00125136
       10173        -0.2   -0.464095  0.00125151
       10174       -0.44   -0.464093  0.00125139
       10175        -0.6   -0.464106  0.00125134
       10176       -0.44   -0.464104  0.00125122
       10177       -0.52   -0.464109  0.00125111
       10178       -0.68    -0.46413  0.00125116
       10179       -0.52   -0.464136  0.00125105
       10180       -0.52   -0.464141  0.00125094
       10181       -0.44   -0.464139  0.00125082
       10182       -0.28   -0.464121  0.00125083
       10183       -0.44   -0.464119  0.00125071
       10184       -0.44   -0.464116  0.00125059
       10185       -0.28   -0.464098  0.00125059
       10186       -0.36   -0.464088  0.00125051
       10187       -0.28    -0.46407  0.00125052
       10188       -0.52   -0.464075  0.00125041
       10189        -0.6   -0.464089  0.00125036
       10190       -0.44   -0.464086  0.00125024
       10191       -0.52   -0.464092  0.00125013
       10192       -0.44   -0.464089  0.00125001
       10193       -0.36   -0.464079  0.00124993
       10194        -0.6   -0.464093  0.00124988
       10195       -0.36   -0.464082  0.00124979
       10196       -0.44    -0.46408  0.00124967
       10197       -0.68   -0.464101  0.00124973
       10198        -0.6   -0.464115  0.00124968
       10199       -0.44   -0.464112  0.00124956
       10200       -0.36   -0.464102  0.00124948
       10201       -0.28   -0.464084  0.00124949
       10202        -0.6   -0.464097  0.00124943
       10203       -0.36   -0.464087  0.00124935
       10204        -0.6     -0.4641   0.0012493
       10205       -0.52   -0.464106  0.00124919
       10206        -0.2    -0.46408  0.00124934
       10207       -0.36    -0.46407  0.00124926
       10208       -0.44   -0.464067  0.00124914
       10209       -0.36   -0.464057  0.00124906
       10210       -0.44   -0.464055  0.00124894
       10211       -0.44   -0.464052  0.00124882
       10212       -0.52   -0.464058  0.00124871
       10213       -0.44   -0.464056  0.00124859
       10214       -0.68   -0.464077  0.00124864
       10215       -0.44   -0.464074  0.00124852
       10216       -0.44   -0.464072   0.0012484
       10217       -0.36   -0.464062  0.00124832
       10218       -0.44    -0.46406   0.0012482
       10219       -0.52   -0.464065  0.00124809
       10220       -0.36   -0.464055  0.00124801
       10221       -0.36   -0.464045  0.00124793
       10222       -0.52    -0.46405  0.00124782
       10223       -0.52   -0.464056  0.00124771
       10224        -0.6   -0.464069  0.00124766
       10225        -0.6   -0.464082  0.00124761
       10226       -0.52   -0.464088   0.0012475
       10227        -0.6   -0.464101  0.00124745
       10228        -0.6   -0.464114   0.0012474
       10229       -0.52    -0.46412  0.00124729
       10230       -0.76   -0.464149   0.0012475
       10231       -0.36   -0.464138  0.00124742
       10232       -0.36   -0.464128  0.00124734
       10233       -0.36   -0.464118  0.00124726
       10234       -0.44   -0.464116  0.00124714
       10235       -0.52   -0.464121  0.00124703
       10236        -0.6   -0.464134  0.00124698
       10237        -0.2   -0.464109  0.00124712
       10238       -0.52   -0.464114  0.00124701
       10239       -0.44   -0.464112  0.00124689
       10240       -0.36   -0.464102  0.00124681
       10241        -0.6   -0.464115  0.00124676
       10242        -0.6   -0.464128  0.00124671
       10243       -0.44   -0.464126  0.00124659
       10244       -0.44   -0.464123  0.00124647
       10245       -0.52   -0.464129  0.00124636
       10246        -0.2   -0.464103  0.00124651
       10247       -0.36   -0.464093  0.00124643
       10248       -0.44   -0.464091  0.00124631
       10249       -0.44   -0.464088  0.00124619
       10250       -0.44   -0.464086  0.00124607
       10251       -0.52   -0.464091  0.00124596
       10252        -0.6   -0.464105  0.00124591
       10253       -0.36   -0.464094  0.00124583
       10254       -0.44   -0.464092  0.00124571
       10255       -0.28   -0.464074  0.00124572
       10256       -0.44   -0.464072   0.0012456
       10257       -0.44   -0.464069  0.00124548
       10258       -0.52   -0.464075  0.00124537
       10259       -0.36   -0.464065  0.00124529
       10260       -0.28   -0.464047   0.0012453
       10261       -0.44   -0.464044  0.00124518
       10262       -0.44   -0.464042  0.00124506
       10263       -0.52   -0.464048  0.00124495
       10264       -0.52   -0.464053  0.00124484
       10265       -0.52   -0.464058  0.00124473
       10266       -0.44   -0.464056  0.00124461
       10267       -0.52   -0.464062   0.0012445
       10268       -0.44   -0.464059  0.00124438
       10269       -0.52   -0.464065  0.00124427
       10270       -0.52    -0.46407  0.00124416
       10271       -0.52   -0.464076  0.00124405
       10272       -0.44   -0.464073  0.00124393
       10273       -0.44   -0.464071  0.00124382
       10274       -0.36   -0.464061  0.00124374
       10275       -0.44   -0.464058  0.00124362
       10276       -0.52   -0.464064  0.00124351
       10277       -0.52   -0.464069   0.0012434
       10278        -0.6   -0.464083  0.00124335
       10279       -0.68   -0.464104   0.0012434
       10280       -0.52   -0.464109   0.0012433
       10281       -0.44   -0.464107  0.00124318
       10282       -0.44   -0.464104  0.00124306
       10283       -0.44   -0.464102  0.00124294
       10284       -0.36   -0.464092  0.00124286
       10285       -0.44   -0.464089  0.00124274
       10286       -0.36   -0.464079  0.00124266
       10287       -0.52   -0.464085  0.00124255
       10288       -0.68   -0.464106  0.00124261
       10289        -0.6   -0.464119  0.00124256
       10290        -0.6   -0.464132  0.00124251
       10291       -0.52   -0.464138   0.0012424
       10292       -0.76   -0.464166  0.00124261
       10293       -0.68   -0.464187  0.00124267
       10294       -0.44   -0.464185  0.00124255
       10295       -0.28   -0.464167  0.00124256
       10296       -0.28   -0.464149  0.00124257
       10297       -0.52   -0.464155  0.00124246
       10298       -0.52    -0.46416  0.00124235
       10299       -0.52   -0.464165  0.00124224
       10300       -0.52   -0.464171  0.00124213
       10301       -0.52   -0.464176  0.00124202
       10302       -0.44   -0.464174   0.0012419
       10303        -0.6   -0.464187  0.00124185
       10304       -0.28   -0.464169  0.00124186
       10305       -0.28   -0.464151  0.00124187
       10306        -0.6   -0.464165  0.00124182
       10307       -0.52    -0.46417  0.00124171
       10308       -0.52   -0.464175   0.0012416
       10309        -0.6   -0.464189  0.00124155
       10310       -0.36   -0.464178  0.00124147
       10311       -0.52   -0.464184  0.00124136
       10312       -0.52   -0.464189  0.00124125
       10313       -0.52   -0.464195  0.00124114
       10314       -0.52     -0.4642  0.00124104
       10315       -0.52   -0.464206  0.00124093
       10316        -0.6   -0.464219  0.00124088
       10317       -0.36   -0.464209   0.0012408
       10318        -0.2   -0.464183  0.00124094
       10319       -0.28   -0.464165  0.00124095
       10320        -0.6   -0.464178   0.0012409
       10321       -0.28    -0.46416  0.00124091
       10322       -0.28   -0.464143  0.00124092
       10323        -0.2   -0.464117  0.00124106
       10324       -0.28   -0.464099  0.00124107
       10325       -0.36   -0.464089  0.00124099
       10326       -0.52   -0.464095  0.00124088
       10327        -0.6   -0.464108  0.00124083
       10328       -0.28    -0.46409  0.00124084
       10329       -0.52   -0.464095  0.00124073
       10330       -0.36   -0.464085  0.00124065
       10331        -0.6   -0.464098   0.0012406
       10332       -0.44   -0.464096  0.00124048
       10333       -0.52   -0.464101  0.00124037
       10334       -0.52   -0.464107  0.00124027
       10335       -0.68   -0.464128  0.00124032
       10336        -0.6   -0.464141  0.00124027
       10337       -0.52   -0.464146  0.00124016
       10338       -0.52   -0.464152  0.00124005
       10339       -0.36   -0.464142  0.00123998
       10340       -0.52   -0.464147  0.00123987
       10341        -0.6    -0.46416  0.00123982
       10342       -0.52   -0.464166  0.00123971
       10343       -0.36   -0.464155  0.00123963
       10344       -0.44   -0.464153  0.00123951
       10345        -0.2   -0.464128  0.00123966
       10346       -0.52   -0.464133  0.00123955
       10347       -0.36   -0.464123  0.00123947
       10348       -0.44   -0.464121  0.00123935
       10349       -0.28   -0.464103  0.00123936
       10350        -0.6   -0.464116  0.00123931
       10351       -0.44   -0.464114  0.00123919
       10352       -0.44   -0.464111  0.00123907
       10353       -0.36   -0.464101  0.00123899
       10354       -0.52   -0.464107  0.00123889
       10355       -0.36   -0.464097  0.00123881
       10356       -0.44   -0.464094  0.00123869
       10357       -0.52     -0.4641  0.00123858
       10358       -0.44   -0.464097  0.00123847
       10359       -0.36   -0.464087  0.00123839
       10360       -0.52   -0.464093  0.00123828
       10361       -0.52   -0.464098  0.00123817
       10362       -0.44   -0.464096  0.00123805
       10363       -0.44   -0.464093  0.00123794
       10364       -0.44   -0.464091  0.00123782
       10365        -0.6   -0.464104  0.00123777
       10366       -0.68   -0.464125  0.00123782
       10367       -0.76   -0.464154  0.00123803
       10368       -0.44   -0.464151  0.00123792
       10369       -0.28   -0.464133  0.00123793
       10370       -0.52   -0.464139  0.00123782
       10371       -0.52   -0.464144  0.00123771
       10372       -0.44   -0.464142  0.00123759
       10373       -0.44    -0.46414  0.00123748
       10374       -0.52   -0.464145  0.00123737
       10375        -0.6   -0.464158  0.00123732
       10376       -0.44   -0.464156   0.0012372
       10377        -0.6   -0.464169  0.00123715
       10378       -0.36   -0.464159  0.00123707
       10379       -0.52   -0.464164  0.00123696
       10380       -0.36   -0.464154  0.00123689
       10381       -0.52    -0.46416  0.00123678
       10382       -0.36   -0.464149   0.0012367
       10383       -0.44   -0.464147  0.00123658
       10384        -0.6    -0.46416  0.00123653
       10385       -0.52   -0.464166  0.00123643
       10386       -0.36   -0.464156  0.00123635
       10387       -0.36   -0.464146  0.00123627
       10388       -0.36   -0.464136  0.00123619
       10389       -0.44   -0.464133  0.00123607
       10390       -0.68   -0.464154  0.00123613
       10391        -0.6   -0.464167  0.00123608
       10392       -0.52   -0.464172  0.00123597
       10393       -0.28   -0.464155  0.00123598
       10394       -0.36   -0.464145   0.0012359
       10395       -0.28   -0.464127  0.00123591
       10396       -0.36   -0.464117  0.00123583
       10397       -0.44   -0.464115  0.00123572
       10398       -0.52    -0.46412  0.00123561
       10399       -0.52   -0.464125   0.0012355
       10400       -0.52   -0.464131  0.00123539
       10401       -0.44   -0.464128  0.00123528
       10402       -0.36   -0.464118   0.0012352
       10403       -0.44   -0.464116  0.00123508
       10404        -0.2   -0.464091  0.00123523
       10405       -0.28   -0.464073  0.00123523
       10406       -0.44   -0.464071  0.00123512
       10407       -0.44   -0.464068    0.001235
       10408       -0.36   -0.464058  0.00123492
       10409       -0.36   -0.464048  0.00123484
       10410       -0.44   -0.464046  0.00123473
       10411       -0.28   -0.464028  0.00123474
       10412       -0.36   -0.464018  0.00123466
       10413       -0.28   -0.464001  0.00123467
       10414       -0.36   -0.463991  0.00123459
       10415       -0.52   -0.463996  0.00123448
       10416       -0.36   -0.463986   0.0012344
       10417       -0.28   -0.463969  0.00123441
       10418        -0.2   -0.463943  0.00123455
       10419        -0.6   -0.463956   0.0012345
       10420       -0.44   -0.463954  0.00123439
       10421       -0.52   -0.463959  0.00123428
       10422       -0.44   -0.463957  0.00123416
       10423       -0.44   -0.463955  0.00123405
       10424       -0.44   -0.463952  0.00123393
       10425       -0.44    -0.46395  0.00123381
       10426       -0.28   -0.463932  0.00123382
       10427       -0.36   -0.463923  0.00123374
       10428       -0.52   -0.463928  0.00123364
       10429        -0.6   -0.463941  0.00123359
       10430        -0.6   -0.463954  0.00123354
       10431       -0.68   -0.463975  0.00123359
       10432        -0.6   -0.463988  0.00123354
       10433       -0.52   -0.463993  0.00123344
       10434       -0.36   -0.463983  0.00123336
       10435        -0.6   -0.463996  0.00123331
       10436       -0.52   -0.464002   0.0012332
       10437       -0.44   -0.463999  0.00123309
       10438       -0.44   -0.463997  0.00123297
       10439        -0.6    -0.46401  0.00123292
       10440       -0.52   -0.464015  0.00123282
       10441       -0.36   -0.464005  0.00123274
       10442       -0.44   -0.464003  0.00123262
       10443        -0.6   -0.464016  0.00123257
       10444       -0.68   -0.464037  0.00123263
       10445       -0.36   -0.464027  0.00123255
       10446       -0.28   -0.464009  0.00123256
       10447       -0.28   -0.463992  0.00123257
       10448       -0.44   -0.463989  0.00123245
       10449        -0.2   -0.463964  0.00123259
       10450       -0.52   -0.463969  0.00123249
       10451       -0.68    -0.46399  0.00123254
       10452        -0.6   -0.464003  0.00123249
       10453        -0.6   -0.464016  0.00123244
       10454       -0.68   -0.464037   0.0012325
       10455       -0.44   -0.464034  0.00123238
       10456       -0.36   -0.464024   0.0012323
       10457       -0.36   -0.464015  0.00123223
       10458       -0.44   -0.464012  0.00123211
       10459       -0.44    -0.46401    0.001232
       10460       -0.52   -0.464015  0.00123189
       10461       -0.36   -0.464005  0.00123181
       10462       -0.36   -0.463995  0.00123173
       10463       -0.36   -0.463985  0.00123166
       10464       -0.44   -0.463983  0.00123154
       10465       -0.44   -0.463981  0.00123143
       10466       -0.52   -0.463986  0.00123132
       10467       -0.52   -0.463992  0.00123121
       10468       -0.52   -0.463997  0.00123111
       10469       -0.36   -0.463987  0.00123103
       10470       -0.36   -0.463977  0.00123095
       10471       -0.36   -0.463967  0.00123087
       10472       -0.28    -0.46395  0.00123088
       10473       -0.36    -0.46394  0.00123081
       10474       -0.52   -0.463945   0.0012307
       10475       -0.36   -0.463935  0.00123062
       10476        -0.6   -0.463948  0.00123057
       10477        -0.6   -0.463961  0.00123052
       10478       -0.52   -0.463966  0.00123042
       10479       -0.44   -0.463964   0.0012303
       10480       -0.36   -0.463954  0.00123023
       10481       -0.44   -0.463952  0.00123011
       10482       -0.44    -0.46395  0.00122999
       10483       -0.36    -0.46394  0.00122992
       10484       -0.44   -0.463937   0.0012298
       10485       -0.68   -0.463958  0.00122986
       10486       -0.68   -0.463979  0.00122991
       10487       -0.52   -0.463984  0.00122981
       10488        -0.2   -0.463959  0.00122995
       10489       -0.28   -0.463941  0.00122996
       10490       -0.36   -0.463931  0.00122988
       10491       -0.52   -0.463937  0.00122977
       10492        -0.2   -0.463912  0.00122991
       10493        -0.2   -0.463886  0.00123005
       10494       -0.36   -0.463877  0.00122998
       10495       -0.44   -0.463874  0.00122986
       10496        -0.6   -0.463887  0.00122981
       10497       -0.52   -0.463893  0.00122971
       10498       -0.68   -0.463913  0.00122976
       10499        -0.6   -0.463926  0.00122971
       10500       -0.52   -0.463931  0.00122961
       10501       -0.36   -0.463922  0.00122953
       10502       -0.52   -0.463927  0.00122942
       10503       -0.44   -0.463925  0.00122931
       10504        -0.6   -0.463938  0.00122926
       10505        -0.6    -0.46395  0.00122921
       10506       -0.44   -0.463948   0.0012291
       10507       -0.44   -0.463946  0.00122898
       10508        -0.6   -0.463959  0.00122893
       10509        -0.6   -0.463972  0.00122888
       10510       -0.28   -0.463954  0.00122889
       10511       -0.28   -0.463937   0.0012289
       10512       -0.52   -0.463942  0.00122879
       10513       -0.52   -0.463947  0.00122869
       10514       -0.36   -0.463938  0.00122861
       10515       -0.52   -0.463943  0.00122851
       10516       -0.36   -0.463933  0.00122843
       10517       -0.28   -0.463916  0.00122844
       10518       -0.44   -0.463913  0.00122832
       10519        -0.6   -0.463926  0.00122827
       10520       -0.52   -0.463932  0.00122817
       10521        -0.6   -0.463944  0.00122812
       10522       -0.28   -0.463927  0.00122813
       10523       -0.28    -0.46391  0.00122814
       10524       -0.36     -0.4639  0.00122806
       10525       -0.36    -0.46389  0.00122798
       10526       -0.52   -0.463895  0.00122788
       10527       -0.44   -0.463893  0.00122776
       10528       -0.44   -0.463891  0.00122765
       10529       -0.52   -0.463896  0.00122754
       10530       -0.36   -0.463886  0.00122747
       10531       -0.28   -0.463869  0.00122747
       10532       -0.52   -0.463874  0.00122737
       10533       -0.28   -0.463856  0.00122738
       10534       -0.36   -0.463847   0.0012273
       10535       -0.36   -0.463837  0.00122722
       10536       -0.44   -0.463834  0.00122711
       10537       -0.52    -0.46384    0.001227
       10538       -0.68    -0.46386  0.00122706
       10539       -0.52   -0.463866  0.00122695
       10540       -0.52   -0.463871  0.00122685
       10541       -0.36   -0.463861  0.00122677
       10542       -0.44   -0.463859  0.00122666
       10543       -0.52   -0.463864  0.00122655
       10544       -0.44   -0.463862  0.00122644
       10545        -0.6   -0.463875  0.00122639
       10546       -0.36   -0.463865  0.00122631
       10547       -0.44   -0.463863   0.0012262
       10548        -0.6   -0.463876  0.00122615
       10549       -0.68   -0.463896   0.0012262
       10550       -0.36   -0.463886  0.00122613
       10551       -0.28   -0.463869  0.00122614
       10552        -0.2   -0.463844  0.00122627
       10553       -0.36   -0.463834   0.0012262
       10554       -0.36   -0.463824  0.00122612
       10555       -0.44   -0.463822  0.00122601
       10556        -0.6   -0.463835  0.00122596
       10557       -0.68   -0.463855  0.00122601
       10558       -0.44   -0.463853   0.0012259
       10559       -0.68   -0.463873  0.00122595
       10560       -0.52   -0.463879  0.00122585
       10561        -0.6   -0.463892   0.0012258
       10562       -0.36   -0.463882  0.00122572
       10563        -0.6   -0.463895  0.00122568
       10564       -0.68   -0.463915  0.00122573
       10565        -0.6   -0.463928  0.00122568
       10566       -0.76   -0.463956  0.00122589
       10567        -0.6   -0.463969  0.00122584
       10568        -0.2   -0.463944  0.00122598
       10569       -0.12   -0.463911  0.00122629
       10570       -0.44   -0.463909  0.00122618
       10571       -0.44   -0.463907  0.00122607
       10572       -0.44   -0.463905  0.00122595
       10573       -0.36   -0.463895  0.00122587
       10574        -0.6   -0.463908  0.00122583
       10575       -0.28    -0.46389  0.00122583
       10576       -0.28   -0.463873  0.00122584
       10577       -0.36   -0.463863  0.00122576
       10578       -0.44   -0.463861  0.00122565
       10579       -0.44   -0.463859  0.00122554
       10580       -0.76   -0.463887  0.00122574
       10581        -0.6   -0.463899  0.00122569
       10582       -0.68    -0.46392  0.00122575
       10583       -0.76   -0.463948  0.00122595
       10584       -0.68   -0.463968    0.001226
       10585        -0.6   -0.463981  0.00122596
       10586       -0.52   -0.463986  0.00122585
       10587       -0.52   -0.463992  0.00122575
       10588       -0.44   -0.463989  0.00122563
       10589       -0.44   -0.463987  0.00122552
       10590       -0.28    -0.46397  0.00122553
       10591       -0.68    -0.46399  0.00122558
       10592       -0.68   -0.464011  0.00122564
       10593       -0.44   -0.464008  0.00122552
       10594        -0.6   -0.464021  0.00122547
       10595        -0.6   -0.464034  0.00122542
       10596        -0.6   -0.464047  0.00122538
       10597       -0.68   -0.464067  0.00122543
       10598        -0.6    -0.46408  0.00122538
       10599       -0.52   -0.464085  0.00122528
       10600       -0.44   -0.464083  0.00122516
       10601       -0.44   -0.464081  0.00122505
       10602       -0.28   -0.464063  0.00122506
       10603       -0.44   -0.464061  0.00122494
       10604       -0.44   -0.464059  0.00122483
       10605       -0.36   -0.464049  0.00122475
       10606       -0.44   -0.464047  0.00122464
       10607       -0.52   -0.464052  0.00122454
       10608       -0.28   -0.464035  0.00122454
       10609        -0.2    -0.46401  0.00122468
       10610       -0.44   -0.464008  0.00122457
       10611       -0.52   -0.464013  0.00122446
       10612       -0.76   -0.464041  0.00122467
       10613        -0.6   -0.464054  0.00122462
       10614       -0.44   -0.464051  0.00122451
       10615       -0.28   -0.464034  0.00122451
       10616       -0.28   -0.464017  0.00122452
       10617       -0.28   -0.463999  0.00122453
       10618       -0.44   -0.463997  0.00122441
       10619       -0.36   -0.463987  0.00122434
       10620        -0.6      -0.464  0.00122429
       10621       -0.68    -0.46402  0.00122434
       10622        -0.6   -0.464033   0.0012243
       10623       -0.44   -0.464031  0.00122418
       10624        -0.6   -0.464044  0.00122413
       10625       -0.52   -0.464049  0.00122403
       10626       -0.28   -0.464032  0.00122404
       10627       -0.44   -0.464029  0.00122392
       10628        -0.6   -0.464042  0.00122388
       10629       -0.68   -0.464062  0.00122393
