# mu		sigma		energy		error
279	0.789702	0.728764	-0.365949	0.0200364
280	0.756802	0.637188	-0.433169	0.00747268
281	0.697024	0.623103	-0.401211	0.00856452
282	0.780903	0.594583	-0.432875	0.0089361
283	0.830161	0.631689	-0.444494	0.0107409
284	0.766968	0.664265	-0.429315	0.010676
285	0.782767	0.652986	-0.438118	0.00804992
286	0.873925	0.668892	-0.391195	0.0144182
287	0.827791	0.743958	-0.330511	0.0289901
288	0.91214	0.716596	-0.270021	0.0686654
289	0.955402	0.6592	-0.339417	0.0179086
290	0.857881	0.678175	-0.399107	0.0152513
291	0.793476	0.580952	-0.421235	0.0104144
292	0.767355	0.632691	-0.445362	0.00673885
293	0.74245	0.673636	-0.434179	0.00959537
294	0.795068	0.683256	-0.381566	0.0183096
295	0.758696	0.631713	-0.431603	0.0121356
296	0.767913	0.541351	-0.388834	0.0141251
297	0.673385	0.612756	-0.397974	0.00894344
298	0.660164	0.590434	-0.380586	0.0101304
299	0.622205	0.670044	-0.351395	0.0119587
300	0.599613	0.659902	-0.319551	0.0133934
301	0.668252	0.773523	-0.292117	0.0218039
302	0.618791	0.732416	-0.3272	0.0129892
303	0.716745	0.703085	-0.389924	0.0166384
304	0.684858	0.734678	-0.373038	0.0139329
305	0.693426	0.745408	-0.370381	0.0137422
306	0.718937	0.774005	-0.323742	0.0270648
307	0.626964	0.842672	-0.294995	0.0253517
308	0.514039	0.779756	-0.242149	0.0176428
309	0.594958	0.734287	-0.324468	0.0177569
310	0.700347	0.788716	-0.321609	0.0214489
311	0.682035	0.739085	-0.369315	0.0141062
312	0.719527	0.667469	-0.401539	0.0110624
313	0.782412	0.60952	-0.437843	0.00809547
314	0.813812	0.582223	-0.424872	0.00900858
315	0.846492	0.582017	-0.43195	0.0100575
316	0.844258	0.546564	-0.414137	0.0138596
317	0.734498	0.520464	-0.340142	0.0160458
318	0.83824	0.544021	-0.377849	0.013276
319	0.814639	0.540828	-0.391396	0.0167293
320	0.851876	0.538115	-0.405827	0.0181152
321	0.864076	0.625194	-0.411669	0.0149688
322	0.830791	0.622746	-0.436768	0.00992645
323	0.788046	0.660648	-0.419975	0.0127509
324	0.701246	0.584485	-0.410149	0.00971624
325	0.751438	0.651317	-0.427532	0.0081595
326	0.813304	0.650118	-0.43469	0.0105718
327	0.840343	0.576575	-0.417752	0.00992145
328	0.752043	0.561699	-0.404944	0.0125365
329	0.770436	0.616485	-0.439689	0.00719127
330	0.844529	0.628985	-0.450572	0.00764985
331	0.834905	0.661292	-0.431378	0.0116058
332	0.83535	0.568796	-0.433011	0.0115313
333	0.804202	0.624106	-0.440912	0.00858499
334	0.801544	0.640774	-0.43623	0.00849957
335	0.81477	0.596896	-0.440836	0.00735648
336	0.739101	0.654642	-0.424833	0.00897239
337	0.645114	0.615008	-0.383111	0.00984352
338	0.616295	0.619001	-0.335246	0.0109589
339	0.666113	0.651012	-0.39518	0.00934925
340	0.727141	0.640589	-0.402537	0.0100396
341	0.780729	0.589345	-0.432742	0.00939464
342	0.77236	0.606787	-0.448877	0.00712593
343	0.851032	0.636373	-0.434537	0.011726
344	0.776663	0.572204	-0.416115	0.0114596
345	0.861827	0.552774	-0.398574	0.0139523
346	0.805027	0.54792	-0.398648	0.0140957
347	0.755435	0.623679	-0.429501	0.00853571
348	0.739196	0.680512	-0.409529	0.0125294
349	0.755267	0.643374	-0.430831	0.0069777
350	0.835299	0.597638	-0.439543	0.0087507
351	0.818303	0.638928	-0.420468	0.00897066
352	0.78556	0.6814	-0.431357	0.012687
353	0.738332	0.715708	-0.404389	0.0151572
354	0.642676	0.652538	-0.36404	0.012018
355	0.606246	0.706423	-0.326737	0.0148934
356	0.667712	0.731173	-0.357733	0.0136326
357	0.720901	0.659827	-0.40302	0.00895257
358	0.800091	0.568838	-0.42396	0.0108595
359	0.725244	0.566279	-0.392293	0.0108116
360	0.707728	0.655524	-0.40171	0.0106188
361	0.805048	0.679776	-0.419298	0.0120238
362	0.737881	0.610494	-0.420837	0.00847964
363	0.742911	0.631543	-0.421682	0.00848262
364	0.83386	0.573936	-0.416855	0.0104927
365	0.82002	0.660561	-0.415572	0.0116792
366	0.818853	0.624896	-0.452034	0.00899372
367	0.777438	0.551887	-0.414206	0.0141532
368	0.773656	0.580531	-0.433859	0.00983901
369	0.685551	0.567485	-0.394931	0.00927215
370	0.747078	0.529542	-0.349485	0.0159347
371	0.828746	0.605064	-0.447833	0.00997247
372	0.882026	0.617525	-0.421304	0.0133854
373	0.784322	0.61383	-0.450966	0.0100468
374	0.764948	0.653013	-0.435389	0.00935478
375	0.846671	0.611611	-0.445114	0.00799623
376	0.753437	0.596488	-0.443974	0.00871934
377	0.838252	0.66725	-0.425012	0.0119225
378	0.901644	0.621474	-0.412161	0.0097596
379	0.836004	0.543461	-0.409622	0.015763
380	0.924783	0.631773	-0.386047	0.0142423
381	0.832125	0.621978	-0.452238	0.00887615
382	0.740088	0.625472	-0.423389	0.00697889
383	0.764804	0.642092	-0.442284	0.00646981
384	0.770682	0.58355	-0.436035	0.00838178
385	0.83886	0.668959	-0.400751	0.0215057
386	0.829049	0.595072	-0.434835	0.0082525
387	0.778648	0.58752	-0.441797	0.00865207
388	0.773391	0.679233	-0.418124	0.0136067
389	0.729206	0.640554	-0.42936	0.00994107
390	0.715364	0.690718	-0.414382	0.0158196
391	0.755431	0.712028	-0.430678	0.00950856
