       BLOCK    DISTANCE ACTUAL_GOFR    AVE_GOFR       ERROR
          55    0.731015           0           0           0
          55    0.756664           0           0           0
          55    0.782314           0           0           0
          55    0.807964           0           0           0
          55    0.833613           0           0           0
          55    0.859263           0 1.23787e-05 7.04456e-06
          55    0.884913 0.000843688  0.00121751 7.99787e-05
          55    0.910562   0.0198861   0.0240664 0.000427907
          55    0.936212    0.168533    0.165267  0.00102262
          55    0.961861    0.589649    0.570241  0.00169167
          55    0.987511     1.24563     1.20899  0.00259462
          55     1.01316     1.89762     1.86696  0.00414894
          55     1.03881     2.39106     2.33729  0.00408634
          55     1.06446     2.57239     2.55471  0.00350983
          55     1.09011     2.56948     2.54593  0.00404645
          55     1.11576      2.4047     2.40203  0.00411149
          55     1.14141     2.19845     2.20224  0.00311382
          55     1.16706     1.93781     1.97985   0.0032263
          55     1.19271     1.74224     1.75329   0.0029359
          55     1.21836       1.558     1.56218  0.00305808
          55     1.24401     1.34516     1.38985  0.00355954
          55     1.26966     1.18969     1.24382  0.00292333
          55     1.29531     1.10448     1.12099  0.00224834
          55     1.32096      1.0053     1.01753  0.00233122
          55     1.34661    0.933647    0.935239   0.0024046
          55     1.37226    0.863352    0.866351  0.00202025
          55     1.39791    0.791867     0.81231  0.00206967
          55     1.42355    0.750917    0.766124  0.00181356
          55      1.4492    0.731068    0.732371   0.0019105
          55     1.47485    0.701801    0.709534  0.00177998
          55      1.5005    0.675123    0.688622  0.00178712
          55     1.52615    0.662574    0.679008  0.00157804
          55      1.5518    0.645135    0.671848  0.00168591
          55     1.57745    0.670918    0.672934  0.00159506
          55      1.6031    0.703347    0.678777  0.00199625
          55     1.62875     0.70098    0.685614  0.00174492
          55      1.6544    0.736502    0.702035  0.00209571
          55     1.68005    0.741455    0.726275   0.0015256
          55      1.7057     0.76299    0.751468  0.00149931
          55     1.73135    0.804599    0.780713  0.00183879
          55       1.757    0.848334    0.816772  0.00187448
          55     1.78265    0.886203    0.855525  0.00218474
          55      1.8083    0.943841    0.899724  0.00190859
          55     1.83395    0.967679    0.940779  0.00193855
          55      1.8596    0.973757    0.979524  0.00184113
          55     1.88525     1.00925     1.02148  0.00171053
          55      1.9109     1.05714     1.06192  0.00155893
          55     1.93655     1.08248     1.10023  0.00161728
          55      1.9622     1.11993     1.13342  0.00195085
          55     1.98785     1.15731     1.16355  0.00187307
          55      2.0135     1.17573     1.18671  0.00173849
          55     2.03915     1.17515     1.20216  0.00171184
          55      2.0648     1.20086      1.2118  0.00152013
          55     2.09045     1.21386      1.2161  0.00155645
          55      2.1161     1.21662     1.20776  0.00186324
          55     2.14174     1.20822     1.19389  0.00153418
          55     2.16739     1.18266     1.17435  0.00158867
          55     2.19304     1.13723     1.14984  0.00168902
          55     2.21869     1.10922     1.12187   0.0018089
          55     2.24434     1.10397     1.09395  0.00166476
          55     2.26999     1.05718     1.06412  0.00178176
          55     2.29564     1.02215     1.03599  0.00179338
          55     2.32129    0.994622      1.0099  0.00158881
          55     2.34694    0.967653    0.983113  0.00154896
          55     2.37259    0.948066     0.96028   0.0012983
          55     2.39824    0.933846    0.939025  0.00119752
          55     2.42389    0.915011    0.923241  0.00137395
          55     2.44954    0.900013    0.913379  0.00121658
          55     2.47519    0.902257    0.901694  0.00120538
          55     2.50084    0.895276    0.892663  0.00121627
          55     2.52649    0.892127      0.8899  0.00137841
          55     2.55214    0.901903    0.891354   0.0013149
          56   0.0128248           0           0           0
          56   0.0384745           0           0           0
          56   0.0641241           0           0           0
          56   0.0897737           0           0           0
          56    0.115423           0           0           0
          56    0.141073           0           0           0
          56    0.166723           0           0           0
          56    0.192372           0           0           0
          56    0.218022           0           0           0
          56    0.243672           0           0           0
          56    0.269321           0           0           0
          56    0.294971           0           0           0
          56     0.32062           0           0           0
          56     0.34627           0           0           0
          56     0.37192           0           0           0
          56    0.397569           0           0           0
          56    0.423219           0           0           0
          56    0.448869           0           0           0
          56    0.474518           0           0           0
          56    0.500168           0           0           0
          56    0.525818           0           0           0
          56    0.551467           0           0           0
          56    0.577117           0           0           0
          56    0.602767           0           0           0
          56    0.628416           0           0           0
          56    0.654066           0           0           0
          56    0.679715           0           0           0
          56    0.705365           0           0           0
          56    0.731015           0           0           0
          56    0.756664           0           0           0
          56    0.782314           0           0           0
          56    0.807964           0           0           0
          56    0.833613           0           0           0
          56    0.859263           0 1.21577e-05 6.92223e-06
          56    0.884913  0.00069696  0.00120822 7.90889e-05
          56    0.910562   0.0259316   0.0240997  0.00042156
          56    0.936212    0.159242    0.165159     0.00101
          56    0.961861    0.565276    0.570152  0.00166378
          56    0.987511     1.21684     1.20913  0.00255206
          56     1.01316      1.8739     1.86708   0.0040767
          56     1.03881     2.33866     2.33731  0.00401345
          56     1.06446     2.51475       2.554  0.00351894
          56     1.09011     2.50976     2.54528  0.00402539
          56     1.11576     2.38789     2.40177  0.00404581
          56     1.14141     2.21023     2.20239  0.00306148
          56     1.16706      1.9855     1.97995  0.00317027
          56     1.19271     1.77838     1.75373  0.00291747
          56     1.21836      1.5671     1.56227  0.00300473
          56     1.24401     1.40565     1.39013  0.00350714
          56     1.26966     1.27575     1.24439  0.00292619
          56     1.29531     1.13318      1.1212  0.00221871
          56     1.32096     1.02811     1.01772  0.00229724
          56     1.34661    0.947856    0.935465  0.00237219
          56     1.37226    0.880361    0.866601  0.00199961
          56     1.39791      0.8318    0.812658  0.00206176
          56     1.42355    0.764177     0.76609  0.00178151
          56      1.4492    0.731759     0.73236  0.00187642
          56     1.47485    0.700394    0.709371  0.00175566
          56      1.5005    0.687601    0.688604   0.0017553
          56     1.52615    0.669845    0.678845  0.00155832
          56      1.5518    0.654237    0.671533  0.00168488
          56     1.57745    0.653285    0.672583  0.00160471
          56      1.6031    0.668165    0.678587  0.00196957
          56     1.62875     0.69027    0.685697  0.00171574
          56      1.6544    0.715453    0.702275  0.00207194
          56     1.68005    0.735232    0.726435  0.00150672
          56      1.7057    0.746116    0.751372  0.00147558
          56     1.73135    0.789434    0.780868  0.00181254
          56       1.757    0.832389    0.817051  0.00186163
          56     1.78265    0.854267    0.855502  0.00214584
          56      1.8083    0.881122    0.899392  0.00190319
          56     1.83395    0.953676    0.941009  0.00191756
          56      1.8596    0.976739    0.979475  0.00180892
          56     1.88525     1.01459     1.02135  0.00168441
          56      1.9109     1.05579     1.06181  0.00153494
          56     1.93655      1.1019     1.10026  0.00158868
          56      1.9622     1.12948     1.13335  0.00191728
          56     1.98785     1.15524      1.1634  0.00184549
          56      2.0135      1.1781     1.18656  0.00171423
          56     2.03915     1.20036     1.20213  0.00168158
          56      2.0648     1.23356     1.21219  0.00154186
          56     2.09045     1.21641      1.2161  0.00152866
          56      2.1161     1.21055     1.20781  0.00183063
          56     2.14174     1.18441     1.19372   0.0015161
          56     2.16739     1.16903     1.17425  0.00156315
          56     2.19304     1.14184      1.1497  0.00166489
          56     2.21869     1.12499     1.12192  0.00177746
          56     2.24434     1.07979      1.0937  0.00165413
          56     2.26999     1.06101     1.06406   0.0017508
          56     2.29564     1.04435     1.03614  0.00176756
          56     2.32129     1.00553     1.00982  0.00156235
          56     2.34694    0.992728    0.983285  0.00153079
          56     2.37259    0.960168    0.960278  0.00127512
          56     2.39824    0.940516    0.939052  0.00117643
          56     2.42389    0.923501    0.923246  0.00134943
          56     2.44954    0.916178    0.913429  0.00119588
          56     2.47519    0.912734    0.901891  0.00119987
          56     2.50084    0.915066    0.893063  0.00125862
          56     2.52649    0.907498    0.890214  0.00138916
          56     2.55214    0.899803    0.891505  0.00130005
          57   0.0128248           0           0           0
          57   0.0384745           0           0           0
          57   0.0641241           0           0           0
          57   0.0897737           0           0           0
          57    0.115423           0           0           0
          57    0.141073           0           0           0
          57    0.166723           0           0           0
          57    0.192372           0           0           0
          57    0.218022           0           0           0
          57    0.243672           0           0           0
          57    0.269321           0           0           0
          57    0.294971           0           0           0
          57     0.32062           0           0           0
          57     0.34627           0           0           0
          57     0.37192           0           0           0
          57    0.397569           0           0           0
          57    0.423219           0           0           0
          57    0.448869           0           0           0
          57    0.474518           0           0           0
          57    0.500168           0           0           0
          57    0.525818           0           0           0
          57    0.551467           0           0           0
          57    0.577117           0           0           0
          57    0.602767           0           0           0
          57    0.628416           0           0           0
          57    0.654066           0           0           0
          57    0.679715           0           0           0
          57    0.705365           0           0           0
          57    0.731015           0           0           0
          57    0.756664           0           0           0
          57    0.782314           0           0           0
          57    0.807964           0           0           0
          57    0.833613           0           0           0
          57    0.859263           0 1.19444e-05 6.80408e-06
          57    0.884913 0.000623595  0.00119796 7.83636e-05
          57    0.910562   0.0230041   0.0240805 0.000414602
          57    0.936212    0.162797    0.165118 0.000993132
          57    0.961861    0.590689    0.570512  0.00167315
          57    0.987511     1.21223     1.20919  0.00250787
          57     1.01316     1.84837     1.86676  0.00401838
          57     1.03881     2.33923     2.33735  0.00394318
          57     1.06446     2.50582     2.55315  0.00355728
          57     1.09011     2.54532     2.54528  0.00395477
          57     1.11576      2.3888     2.40155  0.00398122
          57     1.14141     2.20646     2.20246  0.00300861
          57     1.16706     2.00486     1.98038  0.00314464
          57     1.19271      1.7644     1.75392  0.00287229
          57     1.21836      1.5453     1.56197  0.00296673
          57     1.24401     1.40997     1.39048  0.00346283
          57     1.26966     1.26048     1.24468  0.00288842
          57     1.29531     1.14406     1.12161  0.00221572
          57     1.32096     1.03053     1.01794  0.00226791
          57     1.34661    0.954272    0.935795  0.00235341
          57     1.37226     0.89496    0.867099  0.00202548
          57     1.39791    0.830976     0.81298  0.00205049
          57     1.42355    0.783867    0.766402  0.00177734
          57      1.4492    0.724585    0.732224  0.00184845
          57     1.47485    0.691137    0.709051  0.00175376
          57      1.5005     0.66898     0.68826  0.00175795
          57     1.52615    0.655649    0.678438  0.00158322
          57      1.5518    0.659277    0.671318  0.00166899
          57     1.57745    0.646376    0.672123   0.0016411
          57      1.6031    0.656786    0.678205  0.00197181
          57     1.62875    0.671234    0.685443   0.0017043
          57      1.6544    0.701867    0.702267   0.0020356
          57     1.68005    0.718852    0.726301  0.00148615
          57      1.7057    0.740917    0.751189  0.00146105
          57     1.73135     0.77125      0.7807  0.00178858
          57       1.757    0.817784    0.817064  0.00182902
          57     1.78265    0.868011    0.855722  0.00211939
          57      1.8083    0.924721    0.899836  0.00192098
          57     1.83395    0.966116    0.941449  0.00193385
          57      1.8596    0.983094    0.979538   0.0017783
          57     1.88525     1.04401     1.02175  0.00170112
          57      1.9109     1.06778     1.06192  0.00151158
          57     1.93655     1.08754     1.10004   0.0015764
          57      1.9622     1.14597     1.13357   0.0018964
          57     1.98785     1.18991     1.16386   0.0018708
          57      2.0135     1.19921     1.18678  0.00169847
          57     2.03915     1.20226     1.20213  0.00165208
          57      2.0648     1.19254     1.21184  0.00155287
          57     2.09045     1.19234     1.21569  0.00155768
          57      2.1161     1.20307     1.20772   0.0018004
          57     2.14174     1.18587     1.19358  0.00149574
          57     2.16739     1.15014     1.17383  0.00159192
          57     2.19304     1.13278      1.1494  0.00166193
          57     2.21869     1.11819     1.12186  0.00174748
          57     2.24434     1.09194     1.09367   0.0016254
          57     2.26999     1.05952     1.06398   0.0017219
          57     2.29564     1.05552     1.03648  0.00176892
          57     2.32129     1.02641     1.01011  0.00156181
          57     2.34694     1.00094    0.983595  0.00153495
          57     2.37259    0.965422    0.960368  0.00125594
          57     2.39824    0.935609    0.938991  0.00115734
          57     2.42389    0.913901    0.923082  0.00133568
          57     2.44954    0.893021    0.913071  0.00122733
          57     2.47519    0.895106    0.901772  0.00118471
          57     2.50084    0.895299    0.893102  0.00123715
          57     2.52649    0.889479    0.890201  0.00136485
          57     2.55214    0.893115    0.891533  0.00127755
          58   0.0128248           0           0           0
          58   0.0384745           0           0           0
          58   0.0641241           0           0           0
          58   0.0897737           0           0           0
          58    0.115423           0           0           0
          58    0.141073           0           0           0
          58    0.166723           0           0           0
          58    0.192372           0           0           0
          58    0.218022           0           0           0
          58    0.243672           0           0           0
          58    0.269321           0           0           0
          58    0.294971           0           0           0
          58     0.32062           0           0           0
          58     0.34627           0           0           0
          58     0.37192           0           0           0
          58    0.397569           0           0           0
          58    0.423219           0           0           0
          58    0.448869           0           0           0
          58    0.474518           0           0           0
          58    0.500168           0           0           0
          58    0.525818           0           0           0
          58    0.551467           0           0           0
          58    0.577117           0           0           0
          58    0.602767           0           0           0
          58    0.628416           0           0           0
          58    0.654066           0           0           0
          58    0.679715           0           0           0
          58    0.705365           0           0           0
          58    0.731015           0           0           0
          58    0.756664           0           0           0
          58    0.782314           0           0           0
          58    0.807964           0           0           0
          58    0.833613           0           0           0
          58    0.859263           0 1.17385e-05 6.68988e-06
          58    0.884913 0.000935393  0.00119343 7.71431e-05
          58    0.910562   0.0254985    0.024105 0.000408174
          58    0.936212     0.16052    0.165038 0.000979168
          58    0.961861    0.577276    0.570629  0.00164836
          58    0.987511     1.20301     1.20908  0.00246689
          58     1.01316     1.84972     1.86646  0.00395982
          58     1.03881     2.33681     2.33734   0.0038752
          58     1.06446     2.58078     2.55363   0.0035277
          58     1.09011     2.56016     2.54554   0.0038949
          58     1.11576     2.41534     2.40178  0.00391968
          58     1.14141     2.20248     2.20246  0.00295673
          58     1.16706     1.96169     1.98006  0.00310689
          58     1.19271     1.75904     1.75401  0.00282412
          58     1.21836     1.55024     1.56177  0.00292247
          58     1.24401     1.39242     1.39051  0.00340329
          58     1.26966     1.25706     1.24489   0.0028465
          58     1.29531     1.11955     1.12157   0.0021778
          58     1.32096    0.997065     1.01758  0.00225719
          58     1.34661    0.923247    0.935578  0.00232275
          58     1.37226    0.894785    0.867576  0.00204603
          58     1.39791    0.830219    0.813277  0.00203656
          58     1.42355     0.75962    0.766285  0.00175054
          58      1.4492    0.720489    0.732022  0.00182762
          58     1.47485    0.721597    0.709268  0.00173681
          58      1.5005    0.713692    0.688698  0.00178149
          58     1.52615    0.668174    0.678261  0.00156578
          58      1.5518    0.655239    0.671041  0.00166308
          58     1.57745    0.676933    0.672206   0.0016149
          58      1.6031    0.682953    0.678287  0.00193951
          58     1.62875    0.683502     0.68541  0.00167524
          58      1.6544    0.696163    0.702162  0.00200322
          58     1.68005    0.732082    0.726401  0.00146386
          58      1.7057    0.731829    0.750855  0.00147349
          58     1.73135    0.778614    0.780664   0.0017581
          58       1.757     0.82286    0.817163  0.00180021
          58     1.78265    0.857521    0.855753  0.00208308
          58      1.8083    0.909304    0.899999  0.00189478
          58     1.83395    0.931167    0.941272  0.00190862
          58      1.8596    0.985005    0.979632  0.00175014
          58     1.88525     1.02586     1.02182  0.00167327
          58      1.9109     1.06574     1.06198  0.00148696
          58     1.93655      1.0795     1.09969  0.00158851
          58      1.9622     1.14057     1.13369  0.00186755
          58     1.98785     1.14056     1.16346  0.00188119
          58      2.0135     1.18485     1.18675  0.00166951
          58     2.03915     1.22012     1.20244  0.00165245
          58      2.0648     1.21553     1.21191   0.0015274
          58     2.09045     1.21586     1.21569  0.00153082
          58      2.1161     1.19715     1.20754  0.00177856
          58     2.14174     1.18366     1.19341   0.0014797
          58     2.16739     1.19241     1.17415  0.00159637
          58     2.19304     1.15039     1.14942  0.00163336
          58     2.21869     1.12224     1.12186  0.00171737
          58     2.24434     1.09951     1.09377  0.00160049
          58     2.26999     1.05567     1.06384  0.00169816
          58     2.29564     1.01947     1.03619  0.00176259
          58     2.32129     1.00682     1.01006  0.00153591
          58     2.34694    0.987048    0.983654  0.00150964
          58     2.37259     0.96545    0.960456  0.00123734
          58     2.39824    0.950196    0.939184   0.0011534
          58     2.42389     0.92928    0.923189  0.00131691
          58     2.44954     0.92071    0.913203  0.00121321
          58     2.47519    0.911909    0.901947   0.0011771
          58     2.50084    0.902935    0.893272  0.00122738
          58     2.52649    0.900181    0.890373  0.00135212
          58     2.55214    0.897285    0.891632  0.00125937
          59   0.0128248           0           0           0
          59   0.0384745           0           0           0
          59   0.0641241           0           0           0
          59   0.0897737           0           0           0
          59    0.115423           0           0           0
          59    0.141073           0           0           0
          59    0.166723           0           0           0
          59    0.192372           0           0           0
          59    0.218022           0           0           0
          59    0.243672           0           0           0
          59    0.269321           0           0           0
          59    0.294971           0           0           0
          59     0.32062           0           0           0
          59     0.34627           0           0           0
          59     0.37192           0           0           0
          59    0.397569           0           0           0
          59    0.423219           0           0           0
          59    0.448869           0           0           0
          59    0.474518           0           0           0
          59    0.500168           0           0           0
          59    0.525818           0           0           0
          59    0.551467           0           0           0
          59    0.577117           0           0           0
          59    0.602767           0           0           0
          59    0.628416           0           0           0
          59    0.654066           0           0           0
          59    0.679715           0           0           0
          59    0.705365           0           0           0
          59    0.731015           0           0           0
          59    0.756664           0           0           0
          59    0.782314           0           0           0
          59    0.807964           0           0           0
          59    0.833613           0           0           0
          59    0.859263           0 1.15395e-05 6.57945e-06
          59    0.884913  0.00115549  0.00119279 7.58383e-05
          59    0.910562   0.0267284   0.0241494 0.000403671
          59    0.936212    0.169368    0.165112 0.000965318
          59    0.961861    0.557173    0.570401  0.00163612
          59    0.987511     1.16137     1.20827  0.00255418
          59     1.01316     1.83026     1.86585  0.00393995
          59     1.03881     2.34984     2.33755  0.00381531
          59     1.06446     2.62049     2.55476  0.00364541
          59     1.09011     2.55868     2.54576  0.00383524
          59     1.11576     2.40627     2.40186  0.00385398
          59     1.14141     2.16122     2.20176  0.00298809
          59     1.16706     1.94408     1.97945  0.00311351
          59     1.19271     1.71956     1.75343  0.00283596
          59     1.21836      1.5242     1.56113   0.0029415
          59     1.24401     1.37655     1.39028  0.00335383
          59     1.26966     1.25493     1.24506  0.00280334
          59     1.29531     1.13373     1.12178  0.00215061
          59     1.32096     1.05061     1.01814   0.0022873
          59     1.34661    0.928831    0.935464   0.0022862
          59     1.37226    0.871666    0.867645  0.00201252
          59     1.39791    0.827331    0.813515  0.00201593
          59     1.42355    0.779111    0.766502  0.00173432
          59      1.4492    0.753534    0.732386  0.00183266
          59     1.47485    0.743334    0.709845  0.00180079
          59      1.5005    0.713661    0.689121  0.00180083
          59     1.52615    0.705161    0.678717  0.00160426
          59      1.5518    0.700301    0.671537  0.00170723
          59     1.57745    0.703138    0.672731  0.00167046
          59      1.6031    0.679678     0.67831  0.00190678
          59     1.62875     0.69033    0.685493  0.00164892
          59      1.6544    0.702602     0.70217  0.00196929
          59     1.68005    0.739206    0.726618  0.00145505
          59      1.7057      0.7602    0.751013  0.00145701
          59     1.73135    0.779443    0.780643  0.00172843
          59       1.757    0.816328    0.817149  0.00176975
          59     1.78265    0.825819    0.855245  0.00210865
          59      1.8083    0.856449    0.899261  0.00200128
          59     1.83395     0.89702    0.940522  0.00201826
          59      1.8596    0.951279    0.979152  0.00178524
          59     1.88525    0.993103     1.02134  0.00171425
          59      1.9109     1.03599     1.06154  0.00152562
          59     1.93655     1.07648     1.09929  0.00160954
          59      1.9622     1.12465     1.13353  0.00184217
          59     1.98785     1.15605     1.16334  0.00185349
          59      2.0135     1.18921     1.18679  0.00164174
          59     2.03915     1.18378     1.20213  0.00165446
          59      2.0648     1.21268     1.21192  0.00150157
          59     2.09045     1.21374     1.21566  0.00150523
          59      2.1161     1.22424     1.20783  0.00177079
          59     2.14174     1.20696     1.19364  0.00147232
          59     2.16739     1.19063     1.17443  0.00159356
          59     2.19304     1.15703     1.14955  0.00161076
          59     2.21869     1.14128     1.12219   0.0017195
          59     2.24434     1.11514     1.09413  0.00161384
          59     2.26999     1.08068     1.06412  0.00169319
          59     2.29564     1.03821     1.03622  0.00173305
          59     2.32129     1.00854     1.01003  0.00151009
          59     2.34694     0.98643    0.983701  0.00148479
          59     2.37259    0.975054    0.960703  0.00124086
          59     2.39824    0.947993    0.939334  0.00114347
          59     2.42389    0.926313    0.923242  0.00129566
          59     2.44954    0.921311     0.91334  0.00120041
          59     2.47519    0.921155    0.902272  0.00120133
          59     2.50084    0.915553     0.89365  0.00126334
          59     2.52649    0.904872    0.890619  0.00135135
          59     2.55214     0.89895    0.891756  0.00124412
          60   0.0128248           0           0           0
          60   0.0384745           0           0           0
          60   0.0641241           0           0           0
          60   0.0897737           0           0           0
          60    0.115423           0           0           0
          60    0.141073           0           0           0
          60    0.166723           0           0           0
          60    0.192372           0           0           0
          60    0.218022           0           0           0
          60    0.243672           0           0           0
          60    0.269321           0           0           0
          60    0.294971           0           0           0
          60     0.32062           0           0           0
          60     0.34627           0           0           0
          60     0.37192           0           0           0
          60    0.397569           0           0           0
          60    0.423219           0           0           0
          60    0.448869           0           0           0
          60    0.474518           0           0           0
          60    0.500168           0           0           0
          60    0.525818           0           0           0
          60    0.551467           0           0           0
          60    0.577117           0           0           0
          60    0.602767           0           0           0
          60    0.628416           0           0           0
          60    0.654066           0           0           0
          60    0.679715           0           0           0
          60    0.705365           0           0           0
          60    0.731015           0           0           0
          60    0.756664           0           0           0
          60    0.782314           0           0           0
          60    0.807964           0           0           0
          60    0.833613           0           0           0
          60    0.859263           0 1.13472e-05  6.4726e-06
          60    0.884913  0.00207254  0.00120745 7.59785e-05
          60    0.910562   0.0205616   0.0240896 0.000401347
          60    0.936212    0.162617     0.16507 0.000950124
          60    0.961861    0.592552     0.57077  0.00164998
          60    0.987511     1.18632     1.20791  0.00253768
          60     1.01316     1.93167     1.86695  0.00402413
          60     1.03881     2.40056      2.3386  0.00389358
          60     1.06446     2.59114     2.55537  0.00363472
          60     1.09011     2.56284     2.54605  0.00378186
          60     1.11576     2.39073     2.40168  0.00379421
          60     1.14141     2.16457     2.20114  0.00300189
          60     1.16706     1.92547     1.97855  0.00318897
          60     1.19271     1.68486     1.75228  0.00301015
          60     1.21836     1.52855     1.56059  0.00294217
          60     1.24401     1.40602     1.39054  0.00330818
          60     1.26966     1.25606     1.24524  0.00276261
          60     1.29531     1.08607     1.12118  0.00219556
          60     1.32096    0.995015     1.01776  0.00228142
          60     1.34661    0.902273    0.934911  0.00231405
          60     1.37226    0.869348    0.867674  0.00197918
          60     1.39791    0.799842    0.813287  0.00199517
          60     1.42355    0.764369    0.766466  0.00170577
          60      1.4492    0.731944    0.732379  0.00180213
          60     1.47485    0.728325    0.710153  0.00179693
          60      1.5005    0.697496    0.689261  0.00177622
          60     1.52615    0.677331    0.678693  0.00157768
          60      1.5518    0.679389    0.671668  0.00168379
          60     1.57745    0.676431    0.672792  0.00164376
          60      1.6031    0.697825    0.678636  0.00190254
          60     1.62875     0.71615    0.686004  0.00169876
          60      1.6544    0.737215    0.702754  0.00202123
          60     1.68005    0.731502      0.7267  0.00143308
          60      1.7057    0.741505    0.750855  0.00144132
          60     1.73135    0.785107    0.780717  0.00170122
          60       1.757    0.826866    0.817311  0.00174765
          60     1.78265    0.858746    0.855304  0.00207431
          60      1.8083    0.902829    0.899321  0.00196881
          60     1.83395    0.958592    0.940823  0.00200697
          60      1.8596    0.992456    0.979374   0.0017692
          60     1.88525     1.02549      1.0214  0.00168708
          60      1.9109     1.06528     1.06161  0.00150147
          60     1.93655     1.09581     1.09923  0.00158376
          60      1.9622     1.13502     1.13356  0.00181163
          60     1.98785     1.16899     1.16343  0.00182499
          60      2.0135     1.18047     1.18668  0.00161775
          60     2.03915     1.19769     1.20205  0.00162853
          60      2.0648     1.19382     1.21162  0.00150653
          60     2.09045     1.21755     1.21569  0.00148048
          60      2.1161     1.22082     1.20804  0.00175447
          60     2.14174     1.19429     1.19365  0.00144782
          60     2.16739     1.16519     1.17428  0.00157442
          60     2.19304     1.14242     1.14943  0.00158829
          60     2.21869     1.10527     1.12191  0.00171382
          60     2.24434     1.05763     1.09352   0.0016977
          60     2.26999     1.04119     1.06374  0.00170757
          60     2.29564     1.03701     1.03624  0.00170421
          60     2.32129     1.00678     1.00998   0.0014859
          60     2.34694    0.967272    0.983428  0.00148508
          60     2.37259    0.943226    0.960412   0.0012539
          60     2.39824    0.936493    0.939286  0.00112539
          60     2.42389    0.917663    0.923149   0.0012774
          60     2.44954    0.897074    0.913069  0.00121063
          60     2.47519    0.901188    0.902254  0.00118145
          60     2.50084    0.885082    0.893507  0.00125033
          60     2.52649    0.905111     0.89086  0.00135024
          60     2.55214    0.900269    0.891898  0.00123144
          61   0.0128248           0           0           0
          61   0.0384745           0           0           0
          61   0.0641241           0           0           0
          61   0.0897737           0           0           0
          61    0.115423           0           0           0
          61    0.141073           0           0           0
          61    0.166723           0           0           0
          61    0.192372           0           0           0
          61    0.218022           0           0           0
          61    0.243672           0           0           0
          61    0.269321           0           0           0
          61    0.294971           0           0           0
          61     0.32062           0           0           0
          61     0.34627           0           0           0
          61     0.37192           0           0           0
          61    0.397569           0           0           0
          61    0.423219           0           0           0
          61    0.448869           0           0           0
          61    0.474518           0           0           0
          61    0.500168           0           0           0
          61    0.525818           0           0           0
          61    0.551467           0           0           0
          61    0.577117           0           0           0
          61    0.602767           0           0           0
          61    0.628416           0           0           0
          61    0.654066           0           0           0
          61    0.679715           0           0           0
          61    0.705365           0           0           0
          61    0.731015           0           0           0
          61    0.756664           0           0           0
          61    0.782314           0           0           0
          61    0.807964           0           0           0
          61    0.833613           0           0           0
          61    0.859263           0 1.11612e-05 6.36917e-06
          61    0.884913  0.00106378   0.0012051 7.47695e-05
          61    0.910562   0.0210986   0.0240406 0.000397752
          61    0.936212     0.17022    0.165155 0.000938292
          61    0.961861    0.568443    0.570732  0.00162337
          61    0.987511     1.22382     1.20817  0.00250945
          61     1.01316     1.88393     1.86722  0.00396779
          61     1.03881     2.33007     2.33846  0.00383226
          61     1.06446     2.55979     2.55544  0.00357585
          61     1.09011     2.61389     2.54716  0.00387994
          61     1.11576     2.43032     2.40214  0.00376094
          61     1.14141      2.1698     2.20063  0.00299633
          61     1.16706     1.90543     1.97735  0.00335442
          61     1.19271     1.72417     1.75182  0.00299588
          61     1.21836     1.51596     1.55986  0.00298351
          61     1.24401     1.35853     1.39001   0.0032953
          61     1.26966     1.19969      1.2445  0.00281646
          61     1.29531     1.11482     1.12108  0.00216204
          61     1.32096     1.03579     1.01805   0.0022631
          61     1.34661    0.932585    0.934873  0.00227643
          61     1.37226    0.876769    0.867823  0.00195234
          61     1.39791    0.833167    0.813613   0.0019889
          61     1.42355     0.77488    0.766604  0.00168338
          61      1.4492    0.742606    0.732547  0.00178036
          61     1.47485    0.731719    0.710507  0.00180192
          61      1.5005    0.725111    0.689848  0.00184177
          61     1.52615    0.705383    0.679131  0.00161135
          61      1.5518    0.690107     0.67197   0.0016831
          61     1.57745    0.686769    0.673021   0.0016327
          61      1.6031    0.672636    0.678537  0.00187389
          61     1.62875    0.695024    0.686152  0.00167733
          61      1.6544    0.706139    0.702809  0.00198886
          61     1.68005    0.698863    0.726243  0.00148046
          61      1.7057    0.738459    0.750652  0.00143194
          61     1.73135     0.77355      0.7806  0.00167738
          61       1.757    0.817137    0.817308    0.001719
          61     1.78265    0.861774     0.85541  0.00204302
          61      1.8083    0.879369    0.898993  0.00196352
          61     1.83395    0.933204    0.940698  0.00197795
          61      1.8596    0.972142    0.979255  0.00174416
          61     1.88525     1.01351     1.02128  0.00166437
          61      1.9109     1.06751      1.0617  0.00147997
          61     1.93655     1.10276     1.09929  0.00155885
          61      1.9622     1.13396     1.13357  0.00178194
          61     1.98785     1.16813     1.16351  0.00179669
          61      2.0135     1.18484     1.18665  0.00159151
          61     2.03915     1.21503     1.20227  0.00161566
          61      2.0648     1.21219     1.21163  0.00148186
          61     2.09045     1.21862     1.21574  0.00145699
          61      2.1161     1.21303     1.20812  0.00172761
          61     2.14174     1.21846     1.19406  0.00148012
          61     2.16739      1.1596     1.17404   0.0015669
          61     2.19304     1.15814     1.14957  0.00156866
          61     2.21869       1.133     1.12209  0.00169535
          61     2.24434     1.07664     1.09325  0.00169228
          61     2.26999      1.0573     1.06364  0.00168284
          61     2.29564      1.0139     1.03587  0.00171516
          61     2.32129    0.993425     1.00971   0.0014861
