#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         202     1.59666     1.59676 1.27219e-05
         203     1.59687     1.59676   1.267e-05
         204     1.59693     1.59676 1.26345e-05
         205     1.59709     1.59676 1.26756e-05
         206     1.59681     1.59676 1.26158e-05
         207     1.59693     1.59676 1.25808e-05
         208     1.59631     1.59676 1.27073e-05
         209     1.59672     1.59676 1.26482e-05
         210     1.59698     1.59676 1.26294e-05
         211     1.59648     1.59676 1.26393e-05
         212     1.59704     1.59676 1.26472e-05
         213     1.59685     1.59676  1.2595e-05
         214      1.5968     1.59676 1.25372e-05
         215     1.59692     1.59676 1.24988e-05
         216     1.59704     1.59677 1.25045e-05
         217     1.59679     1.59677 1.24473e-05
         218      1.5967     1.59677 1.23936e-05
         219     1.59722     1.59677 1.25133e-05
         220     1.59692     1.59677 1.24755e-05
         221     1.59654     1.59677 1.24618e-05
         222     1.59665     1.59677 1.24166e-05
         223     1.59653     1.59677 1.24059e-05
         224      1.5968     1.59677 1.23512e-05
         225     1.59654     1.59676 1.23386e-05
         226     1.59662     1.59676 1.23014e-05
         227     1.59697     1.59676 1.22822e-05
         228      1.5967     1.59676 1.22321e-05
         229     1.59691     1.59677 1.21945e-05
         230     1.59702     1.59677 1.21915e-05
         231     1.59671     1.59677 1.21408e-05
         232     1.59669     1.59677 1.20932e-05
         233     1.59673     1.59677 1.20424e-05
         234     1.59636     1.59676 1.21135e-05
         235     1.59645     1.59676 1.21356e-05
         236     1.59641     1.59676 1.21761e-05
         237     1.59646     1.59676 1.21906e-05
         238     1.59662     1.59676 1.21542e-05
         239     1.59693     1.59676 1.21253e-05
         240     1.59662     1.59676 1.20892e-05
         241     1.59687     1.59676 1.20478e-05
         242     1.59631     1.59676 1.21384e-05
         243     1.59655     1.59676 1.21194e-05
         244     1.59692     1.59676 1.20887e-05
         245      1.5967     1.59676 1.20414e-05
         246     1.59673     1.59676 1.19929e-05
         247     1.59682     1.59676 1.19468e-05
         248     1.59678     1.59676 1.18991e-05
         249     1.59685     1.59676 1.18565e-05
         250     1.59703     1.59676 1.18593e-05
