#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       12537       -0.36   -0.461683  0.00113216
       12538       -0.36   -0.461675   0.0011321
       12539       -0.52    -0.46168  0.00113202
       12540       -0.44   -0.461678  0.00113193
       12541        -0.2   -0.461657  0.00113203
       12542       -0.52   -0.461662  0.00113195
       12543       -0.36   -0.461654  0.00113189
       12544       -0.52   -0.461658  0.00113181
       12545        -0.6   -0.461669  0.00113177
       12546       -0.68   -0.461687  0.00113181
       12547       -0.84   -0.461717  0.00113212
       12548       -0.68   -0.461734  0.00113217
       12549       -0.68   -0.461752  0.00113221
       12550        -0.6   -0.461763  0.00113217
       12551       -0.44   -0.461761  0.00113209
       12552        -0.6   -0.461772  0.00113205
       12553       -0.52   -0.461776  0.00113197
       12554       -0.52   -0.461781  0.00113189
       12555       -0.36   -0.461773  0.00113183
       12556       -0.52   -0.461778  0.00113175
       12557       -0.52   -0.461782  0.00113167
       12558       -0.52   -0.461787  0.00113158
       12559       -0.44   -0.461785   0.0011315
       12560       -0.36   -0.461777  0.00113144
       12561        -0.2   -0.461756  0.00113154
       12562       -0.44   -0.461754  0.00113145
       12563       -0.36   -0.461746  0.00113139
       12564       -0.44   -0.461745   0.0011313
       12565       -0.36   -0.461737  0.00113124
       12566       -0.52   -0.461741  0.00113116
       12567       -0.52   -0.461746  0.00113108
       12568       -0.52    -0.46175    0.001131
       12569       -0.52   -0.461755  0.00113092
       12570       -0.44   -0.461753  0.00113083
       12571       -0.52   -0.461758  0.00113075
       12572       -0.36    -0.46175  0.00113069
       12573       -0.28   -0.461735  0.00113069
       12574       -0.44   -0.461734   0.0011306
       12575       -0.36   -0.461726  0.00113054
       12576       -0.36   -0.461718  0.00113048
       12577       -0.36   -0.461709  0.00113042
       12578       -0.28   -0.461695  0.00113042
       12579        -0.6   -0.461706  0.00113038
       12580        -0.2   -0.461685  0.00113048
       12581        -0.6   -0.461696  0.00113045
       12582       -0.44   -0.461694  0.00113036
       12583       -0.28    -0.46168  0.00113036
       12584       -0.52   -0.461685  0.00113028
       12585       -0.44   -0.461683  0.00113019
       12586       -0.52   -0.461688  0.00113011
       12587       -0.68   -0.461705  0.00113016
       12588       -0.52    -0.46171  0.00113008
       12589        -0.6   -0.461721  0.00113004
       12590       -0.52   -0.461725  0.00112996
       12591       -0.36   -0.461717   0.0011299
       12592        -0.2   -0.461696     0.00113
       12593       -0.36   -0.461688  0.00112994
       12594        -0.6   -0.461699   0.0011299
       12595       -0.52   -0.461704  0.00112982
       12596       -0.52   -0.461708  0.00112974
       12597        -0.6   -0.461719  0.00112971
       12598       -0.44   -0.461718  0.00112962
       12599       -0.68   -0.461735  0.00112966
       12600       -0.44   -0.461733  0.00112957
       12601       -0.36   -0.461725  0.00112951
       12602       -0.52    -0.46173  0.00112943
       12603       -0.44   -0.461728  0.00112934
       12604       -0.44   -0.461726  0.00112925
       12605       -0.52   -0.461731  0.00112917
       12606       -0.52   -0.461736  0.00112909
       12607       -0.52    -0.46174  0.00112901
       12608        -0.6   -0.461751  0.00112898
       12609       -0.68   -0.461769  0.00112902
       12610        -0.6    -0.46178  0.00112898
       12611       -0.68   -0.461797  0.00112903
       12612       -0.52   -0.461801  0.00112895
       12613       -0.36   -0.461793  0.00112889
       12614       -0.36   -0.461785  0.00112883
       12615       -0.36   -0.461777  0.00112877
       12616       -0.36   -0.461769   0.0011287
       12617       -0.12   -0.461742  0.00112894
       12618       -0.36   -0.461734  0.00112888
       12619       -0.52   -0.461739   0.0011288
       12620       -0.44   -0.461737  0.00112871
       12621       -0.36   -0.461729  0.00112865
       12622       -0.28   -0.461714  0.00112865
       12623       -0.44   -0.461713  0.00112856
       12624       -0.44   -0.461711  0.00112848
       12625       -0.36   -0.461703  0.00112842
       12626       -0.44   -0.461701  0.00112833
       12627       -0.68   -0.461719  0.00112837
       12628        -0.6   -0.461729  0.00112834
       12629        -0.2   -0.461709  0.00112844
       12630        -0.2   -0.461688  0.00112854
       12631       -0.52   -0.461693  0.00112846
       12632       -0.44   -0.461691  0.00112837
       12633       -0.44   -0.461689  0.00112828
       12634       -0.44   -0.461688  0.00112819
       12635        -0.6   -0.461698  0.00112816
       12636       -0.52   -0.461703  0.00112808
       12637       -0.36   -0.461695  0.00112802
       12638       -0.28   -0.461681  0.00112802
       12639       -0.44   -0.461679  0.00112793
       12640       -0.52   -0.461684  0.00112785
       12641       -0.52   -0.461688  0.00112777
       12642       -0.52   -0.461693  0.00112769
       12643        -0.6   -0.461704  0.00112766
       12644       -0.28   -0.461689  0.00112766
       12645        -0.6     -0.4617  0.00112762
       12646        -0.2    -0.46168  0.00112772
       12647       -0.44   -0.461678  0.00112763
       12648       -0.52   -0.461682  0.00112755
       12649       -0.36   -0.461674  0.00112749
       12650       -0.44   -0.461673  0.00112741
       12651       -0.44   -0.461671  0.00112732
       12652       -0.52   -0.461676  0.00112724
       12653       -0.52    -0.46168  0.00112716
       12654       -0.52   -0.461685  0.00112708
       12655       -0.68   -0.461702  0.00112712
       12656       -0.44     -0.4617  0.00112703
       12657       -0.36   -0.461692  0.00112697
       12658       -0.52   -0.461697  0.00112689
       12659       -0.52   -0.461702  0.00112682
       12660       -0.44     -0.4617  0.00112673
       12661        -0.6   -0.461711  0.00112669
       12662       -0.52   -0.461715  0.00112661
       12663       -0.52    -0.46172  0.00112653
       12664       -0.36   -0.461712  0.00112647
       12665       -0.28   -0.461698  0.00112647
       12666       -0.28   -0.461683  0.00112648
       12667       -0.52   -0.461688   0.0011264
       12668        -0.6   -0.461699  0.00112636
       12669       -0.52   -0.461703  0.00112628
       12670       -0.52   -0.461708   0.0011262
       12671       -0.76   -0.461732  0.00112636
       12672       -0.52   -0.461736  0.00112628
       12673       -0.36   -0.461728  0.00112622
       12674       -0.28   -0.461714  0.00112622
       12675        -0.6   -0.461725  0.00112619
       12676        -0.6   -0.461736  0.00112615
       12677       -0.68   -0.461753  0.00112619
       12678        -0.6   -0.461764  0.00112616
       12679        -0.6   -0.461775  0.00112612
       12680       -0.44   -0.461773  0.00112603
       12681       -0.52   -0.461777  0.00112595
       12682       -0.44   -0.461776  0.00112587
       12683       -0.36   -0.461768  0.00112581
       12684       -0.44   -0.461766  0.00112572
       12685       -0.52   -0.461771  0.00112564
       12686       -0.52   -0.461775  0.00112556
       12687       -0.44   -0.461773  0.00112547
       12688        -0.6   -0.461784  0.00112544
       12689       -0.52   -0.461789  0.00112536
       12690       -0.68   -0.461806   0.0011254
       12691       -0.68   -0.461823  0.00112544
       12692       -0.52   -0.461828  0.00112536
       12693       -0.28   -0.461814  0.00112537
       12694        -0.6   -0.461824  0.00112533
       12695        -0.6   -0.461835  0.00112529
       12696        -0.6   -0.461846  0.00112526
       12697       -0.52   -0.461851  0.00112518
       12698       -0.44   -0.461849  0.00112509
       12699       -0.68   -0.461866  0.00112513
       12700       -0.44   -0.461865  0.00112505
       12701        -0.6   -0.461875  0.00112501
       12702       -0.52    -0.46188  0.00112493
       12703       -0.68   -0.461897  0.00112497
       12704        -0.6   -0.461908  0.00112494
       12705       -0.44   -0.461906  0.00112485
       12706       -0.52   -0.461911  0.00112477
       12707       -0.44   -0.461909  0.00112468
       12708       -0.52   -0.461914   0.0011246
       12709       -0.44   -0.461912  0.00112452
       12710       -0.36   -0.461904  0.00112446
       12711       -0.36   -0.461896   0.0011244
       12712        -0.6   -0.461907  0.00112436
       12713       -0.36   -0.461899   0.0011243
       12714       -0.28   -0.461885   0.0011243
       12715       -0.28    -0.46187  0.00112431
       12716       -0.36   -0.461862  0.00112425
       12717       -0.28   -0.461848  0.00112425
       12718        -0.2   -0.461827  0.00112435
       12719       -0.44   -0.461826  0.00112426
       12720       -0.44   -0.461824  0.00112418
       12721       -0.52   -0.461828   0.0011241
       12722        -0.6   -0.461839  0.00112406
       12723       -0.52   -0.461844  0.00112398
       12724       -0.44   -0.461842  0.00112389
       12725       -0.68   -0.461859  0.00112394
       12726       -0.44   -0.461858  0.00112385
       12727       -0.44   -0.461856  0.00112376
       12728       -0.68   -0.461873  0.00112381
       12729       -0.44   -0.461871  0.00112372
       12730       -0.36   -0.461863  0.00112366
       12731       -0.36   -0.461855   0.0011236
       12732       -0.36   -0.461847  0.00112354
       12733        -0.6   -0.461858   0.0011235
       12734        -0.6   -0.461869  0.00112347
       12735       -0.44   -0.461867  0.00112338
       12736       -0.52   -0.461872   0.0011233
       12737       -0.44    -0.46187  0.00112321
       12738       -0.28   -0.461856  0.00112322
       12739       -0.36   -0.461848  0.00112316
       12740       -0.36    -0.46184   0.0011231
       12741       -0.28   -0.461826   0.0011231
       12742       -0.28   -0.461811   0.0011231
       12743        -0.6   -0.461822  0.00112307
       12744       -0.44    -0.46182  0.00112298
       12745       -0.36   -0.461812  0.00112292
       12746       -0.36   -0.461804  0.00112286
       12747       -0.36   -0.461797   0.0011228
       12748       -0.28   -0.461782   0.0011228
       12749       -0.36   -0.461774  0.00112274
       12750       -0.52   -0.461779  0.00112267
       12751       -0.44   -0.461777  0.00112258
       12752       -0.36   -0.461769  0.00112252
       12753       -0.44   -0.461767  0.00112243
       12754       -0.36   -0.461759  0.00112237
       12755       -0.44   -0.461758  0.00112229
       12756       -0.44   -0.461756   0.0011222
       12757        -0.2   -0.461736   0.0011223
       12758       -0.28   -0.461721   0.0011223
       12759       -0.44    -0.46172  0.00112221
       12760       -0.36   -0.461712  0.00112215
       12761       -0.52   -0.461716  0.00112208
       12762       -0.52   -0.461721    0.001122
       12763       -0.44   -0.461719  0.00112191
       12764        -0.6    -0.46173  0.00112188
       12765       -0.28   -0.461716  0.00112188
       12766       -0.36   -0.461708  0.00112182
       12767       -0.36     -0.4617  0.00112176
       12768       -0.44   -0.461698  0.00112167
       12769       -0.44   -0.461696  0.00112159
       12770        -0.6   -0.461707  0.00112155
       12771       -0.52   -0.461712  0.00112147
       12772       -0.52   -0.461716  0.00112139
       12773       -0.52   -0.461721  0.00112131
       12774       -0.52   -0.461725  0.00112124
       12775       -0.28   -0.461711  0.00112124
       12776       -0.52   -0.461716  0.00112116
       12777       -0.36   -0.461708   0.0011211
       12778       -0.36     -0.4617  0.00112104
       12779       -0.28   -0.461686  0.00112104
       12780       -0.52    -0.46169  0.00112096
       12781       -0.44   -0.461688  0.00112088
       12782       -0.36    -0.46168  0.00112082
       12783       -0.52   -0.461685  0.00112074
       12784        -0.6   -0.461696  0.00112071
       12785       -0.44   -0.461694  0.00112062
       12786       -0.36   -0.461686  0.00112056
       12787       -0.52   -0.461691  0.00112048
       12788       -0.36   -0.461683  0.00112042
       12789       -0.52   -0.461687  0.00112034
       12790       -0.44   -0.461686  0.00112026
       12791       -0.68   -0.461703   0.0011203
       12792       -0.52   -0.461707  0.00112022
       12793       -0.52   -0.461712  0.00112014
       12794       -0.52   -0.461716  0.00112006
       12795       -0.36   -0.461708  0.00112001
       12796       -0.44   -0.461707  0.00111992
       12797        -0.6   -0.461718  0.00111988
       12798       -0.44   -0.461716   0.0011198
       12799       -0.44   -0.461714  0.00111971
       12800       -0.28     -0.4617  0.00111971
       12801       -0.52   -0.461705  0.00111964
       12802       -0.44   -0.461703  0.00111955
       12803       -0.44   -0.461701  0.00111946
       12804       -0.12   -0.461674  0.00111969
       12805        -0.2   -0.461654  0.00111979
       12806       -0.44   -0.461652  0.00111971
       12807       -0.52   -0.461657  0.00111963
       12808       -0.52   -0.461661  0.00111955
       12809       -0.36   -0.461654  0.00111949
       12810       -0.36   -0.461646  0.00111943
       12811       -0.52    -0.46165  0.00111935
       12812        -0.2    -0.46163  0.00111945
       12813       -0.52   -0.461634  0.00111937
       12814       -0.52   -0.461639   0.0011193
       12815       -0.36   -0.461631  0.00111924
       12816       -0.44   -0.461629  0.00111915
       12817       -0.52   -0.461634  0.00111907
       12818       -0.36   -0.461626  0.00111901
       12819       -0.28   -0.461612  0.00111902
       12820       -0.36   -0.461604  0.00111896
       12821       -0.44   -0.461602  0.00111887
       12822       -0.28   -0.461588  0.00111887
       12823        -0.2   -0.461567  0.00111897
       12824       -0.44   -0.461566  0.00111889
       12825       -0.52    -0.46157  0.00111881
       12826        -0.6   -0.461581  0.00111877
       12827       -0.36   -0.461573  0.00111871
       12828       -0.52   -0.461578  0.00111864
       12829       -0.36    -0.46157  0.00111858
       12830        -0.6   -0.461581  0.00111854
       12831       -0.52   -0.461585  0.00111846
       12832        -0.6   -0.461596  0.00111843
       12833       -0.44   -0.461594  0.00111834
       12834       -0.44   -0.461593  0.00111826
       12835       -0.52   -0.461597  0.00111818
       12836       -0.68   -0.461614  0.00111822
       12837        -0.6   -0.461625  0.00111819
       12838       -0.28   -0.461611  0.00111819
       12839       -0.52   -0.461615  0.00111811
       12840       -0.28   -0.461601  0.00111811
       12841       -0.28   -0.461587  0.00111812
       12842       -0.44   -0.461585  0.00111803
       12843       -0.44   -0.461584  0.00111794
       12844       -0.52   -0.461588  0.00111787
       12845       -0.44   -0.461587  0.00111778
       12846       -0.52   -0.461591   0.0011177
       12847        -0.6   -0.461602  0.00111767
       12848       -0.44     -0.4616  0.00111758
       12849        -0.6   -0.461611  0.00111755
       12850       -0.68   -0.461628  0.00111759
       12851       -0.44   -0.461626   0.0011175
       12852       -0.68   -0.461643  0.00111755
       12853       -0.52   -0.461648  0.00111747
       12854       -0.36    -0.46164  0.00111741
       12855       -0.52   -0.461644  0.00111733
       12856        -0.6   -0.461655   0.0011173
       12857       -0.52    -0.46166  0.00111722
       12858       -0.44   -0.461658  0.00111713
       12859       -0.44   -0.461656  0.00111705
       12860       -0.28   -0.461642  0.00111705
       12861       -0.28   -0.461628  0.00111705
       12862       -0.36    -0.46162  0.00111699
       12863       -0.36   -0.461612  0.00111693
       12864       -0.44   -0.461611  0.00111685
       12865       -0.44   -0.461609  0.00111676
       12866       -0.52   -0.461614  0.00111669
       12867        -0.6   -0.461624  0.00111665
       12868        -0.6   -0.461635  0.00111662
       12869       -0.52    -0.46164  0.00111654
       12870       -0.44   -0.461638  0.00111645
       12871       -0.28   -0.461624  0.00111645
       12872       -0.52   -0.461628  0.00111638
       12873       -0.68   -0.461645  0.00111642
       12874       -0.68   -0.461662  0.00111646
       12875       -0.52   -0.461667  0.00111638
       12876       -0.44   -0.461665   0.0011163
       12877        -0.6   -0.461676  0.00111626
       12878       -0.28   -0.461662  0.00111627
       12879       -0.36   -0.461654  0.00111621
       12880       -0.36   -0.461646  0.00111615
       12881        -0.2   -0.461626  0.00111625
       12882        -0.2   -0.461605  0.00111634
       12883        -0.2   -0.461585  0.00111644
       12884        -0.6   -0.461596  0.00111641
       12885        -0.6   -0.461607  0.00111637
       12886       -0.36   -0.461599  0.00111631
       12887       -0.28   -0.461585  0.00111632
       12888       -0.28    -0.46157  0.00111632
       12889       -0.28   -0.461556  0.00111632
       12890       -0.28   -0.461542  0.00111632
       12891       -0.52   -0.461547  0.00111625
       12892       -0.44   -0.461545  0.00111616
       12893        -0.6   -0.461556  0.00111613
       12894       -0.36   -0.461548  0.00111607
       12895        -0.2   -0.461528  0.00111616
       12896       -0.36    -0.46152  0.00111611
       12897       -0.52   -0.461524  0.00111603
       12898       -0.36   -0.461517  0.00111597
       12899       -0.68   -0.461533  0.00111601
       12900       -0.76   -0.461557  0.00111616
       12901       -0.44   -0.461555  0.00111608
       12902       -0.36   -0.461547  0.00111602
       12903       -0.44   -0.461545  0.00111594
       12904        -0.6   -0.461556   0.0011159
       12905       -0.36   -0.461548  0.00111584
       12906        -0.6   -0.461559  0.00111581
       12907        -0.6    -0.46157  0.00111577
       12908       -0.52   -0.461574  0.00111569
       12909       -0.52   -0.461579  0.00111562
       12910        -0.6   -0.461589  0.00111558
       12911       -0.76   -0.461613  0.00111574
       12912        -0.6   -0.461623   0.0011157
       12913       -0.68    -0.46164  0.00111574
       12914        -0.6   -0.461651  0.00111571
       12915       -0.28   -0.461637  0.00111571
       12916        -0.6   -0.461648  0.00111567
       12917       -0.68   -0.461664  0.00111572
       12918       -0.52   -0.461669  0.00111564
       12919       -0.44   -0.461667  0.00111555
       12920       -0.44   -0.461666  0.00111547
       12921       -0.12   -0.461639   0.0011157
       12922        -0.6    -0.46165  0.00111566
       12923       -0.68   -0.461667   0.0011157
       12924        -0.6   -0.461677  0.00111567
       12925       -0.68   -0.461694  0.00111571
       12926       -0.68   -0.461711  0.00111575
       12927       -0.68   -0.461728  0.00111579
       12928       -0.52   -0.461733  0.00111572
       12929       -0.68    -0.46175  0.00111576
       12930        -0.6    -0.46176  0.00111572
       12931       -0.44   -0.461759  0.00111564
       12932       -0.36   -0.461751  0.00111558
       12933       -0.44   -0.461749  0.00111549
       12934       -0.44   -0.461747  0.00111541
       12935       -0.52   -0.461752  0.00111533
       12936        -0.6   -0.461763   0.0011153
       12937        -0.6   -0.461773  0.00111526
       12938        -0.6   -0.461784  0.00111523
       12939       -0.36   -0.461776  0.00111517
       12940       -0.68   -0.461793  0.00111521
       12941       -0.28   -0.461779  0.00111521
       12942       -0.36   -0.461771  0.00111515
       12943        -0.6   -0.461782  0.00111512
       12944       -0.28   -0.461768  0.00111512
       12945        -0.2   -0.461747  0.00111522
       12946       -0.04   -0.461715  0.00111561
       12947       -0.28   -0.461701  0.00111561
       12948       -0.44   -0.461699  0.00111552
       12949       -0.52   -0.461704  0.00111545
       12950        -0.2   -0.461683  0.00111554
       12951       -0.44   -0.461682  0.00111546
       12952       -0.44    -0.46168  0.00111537
       12953       -0.28   -0.461666  0.00111538
       12954       -0.28   -0.461652  0.00111538
       12955       -0.36   -0.461644  0.00111532
       12956        -0.6   -0.461655  0.00111528
       12957        -0.6   -0.461666  0.00111525
       12958       -0.52    -0.46167  0.00111517
       12959       -0.52   -0.461675   0.0011151
       12960       -0.36   -0.461667  0.00111504
       12961       -0.36   -0.461659  0.00111498
       12962        -0.6   -0.461669  0.00111494
       12963       -0.44   -0.461668  0.00111486
       12964       -0.36    -0.46166   0.0011148
       12965       -0.44   -0.461658  0.00111472
       12966       -0.68   -0.461675  0.00111476
       12967        -0.6   -0.461686  0.00111472
       12968       -0.44   -0.461684  0.00111464
       12969       -0.44   -0.461682  0.00111455
       12970       -0.36   -0.461675  0.00111449
       12971       -0.28   -0.461661   0.0011145
       12972       -0.28   -0.461647   0.0011145
       12973       -0.36   -0.461639  0.00111444
       12974        -0.6   -0.461649  0.00111441
       12975       -0.44   -0.461648  0.00111432
       12976       -0.52   -0.461652  0.00111424
       12977       -0.36   -0.461644  0.00111419
       12978       -0.44   -0.461643   0.0011141
       12979       -0.44   -0.461641  0.00111402
       12980       -0.52   -0.461646  0.00111394
       12981       -0.52    -0.46165  0.00111386
       12982       -0.44   -0.461648  0.00111378
       12983       -0.28   -0.461634  0.00111378
       12984       -0.44   -0.461633   0.0011137
       12985       -0.44   -0.461631  0.00111361
       12986       -0.44   -0.461629  0.00111353
       12987        -0.6    -0.46164  0.00111349
       12988       -0.44   -0.461638  0.00111341
       12989       -0.04   -0.461606   0.0011138
       12990       -0.36   -0.461598  0.00111374
       12991       -0.44   -0.461596  0.00111365
       12992       -0.44   -0.461595  0.00111357
       12993       -0.44   -0.461593  0.00111348
       12994       -0.44   -0.461592   0.0011134
       12995       -0.28   -0.461578   0.0011134
       12996       -0.36    -0.46157  0.00111334
       12997       -0.28   -0.461556  0.00111334
       12998       -0.52    -0.46156  0.00111327
       12999       -0.44   -0.461559  0.00111318
       13000       -0.36   -0.461551  0.00111313
       13001       -0.36   -0.461543  0.00111307
       13002       -0.44   -0.461541  0.00111298
       13003       -0.44    -0.46154   0.0011129
       13004        -0.6    -0.46155  0.00111286
       13005       -0.52   -0.461555  0.00111279
       13006       -0.52   -0.461559  0.00111271
       13007       -0.52   -0.461564  0.00111263
       13008       -0.44   -0.461562  0.00111255
       13009       -0.28   -0.461548  0.00111255
       13010       -0.36    -0.46154  0.00111249
       13011       -0.52   -0.461545  0.00111242
       13012       -0.44   -0.461543  0.00111233
       13013       -0.68    -0.46156  0.00111237
       13014       -0.44   -0.461558  0.00111229
       13015       -0.52   -0.461563  0.00111221
       13016        -0.6   -0.461573  0.00111218
       13017       -0.28   -0.461559  0.00111218
       13018       -0.52   -0.461564   0.0011121
       13019       -0.52   -0.461568  0.00111203
       13020       -0.28   -0.461555  0.00111203
       13021       -0.44   -0.461553  0.00111195
       13022       -0.44   -0.461551  0.00111186
       13023        -0.6   -0.461562  0.00111183
       13024       -0.44    -0.46156  0.00111174
       13025       -0.68   -0.461577  0.00111178
       13026        -0.6   -0.461588  0.00111175
       13027       -0.68   -0.461604  0.00111179
       13028       -0.52   -0.461609  0.00111171
       13029       -0.44   -0.461607  0.00111163
       13030       -0.52   -0.461612  0.00111155
       13031       -0.44    -0.46161  0.00111147
       13032       -0.36   -0.461602  0.00111141
       13033       -0.52   -0.461607  0.00111134
       13034        -0.6   -0.461617   0.0011113
       13035        -0.6   -0.461628  0.00111127
       13036       -0.28   -0.461614  0.00111127
       13037       -0.36   -0.461606  0.00111121
       13038       -0.28   -0.461592  0.00111121
       13039       -0.28   -0.461578  0.00111122
       13040       -0.36   -0.461571  0.00111116
       13041       -0.44   -0.461569  0.00111107
       13042       -0.36   -0.461561  0.00111102
       13043       -0.52   -0.461566  0.00111094
       13044       -0.52    -0.46157  0.00111086
       13045       -0.52   -0.461575  0.00111079
       13046        -0.6   -0.461585  0.00111075
       13047       -0.44   -0.461584  0.00111067
       13048       -0.52   -0.461588  0.00111059
       13049        -0.2   -0.461568  0.00111069
       13050       -0.36    -0.46156  0.00111063
       13051       -0.52   -0.461565  0.00111055
       13052       -0.36   -0.461557   0.0011105
       13053       -0.36   -0.461549  0.00111044
       13054       -0.52   -0.461554  0.00111036
       13055       -0.44   -0.461552  0.00111028
       13056        -0.6   -0.461563  0.00111024
       13057       -0.36   -0.461555  0.00111019
       13058        -0.6   -0.461565  0.00111015
       13059       -0.44   -0.461564  0.00111007
       13060       -0.52   -0.461568  0.00110999
       13061       -0.36    -0.46156  0.00110994
       13062       -0.36   -0.461553  0.00110988
       13063       -0.36   -0.461545  0.00110982
       13064       -0.36   -0.461537  0.00110976
       13065       -0.44   -0.461535  0.00110968
       13066       -0.36   -0.461528  0.00110962
       13067       -0.44   -0.461526  0.00110954
       13068       -0.52    -0.46153  0.00110946
       13069       -0.44   -0.461529  0.00110938
       13070       -0.36   -0.461521  0.00110932
       13071       -0.44   -0.461519  0.00110924
       13072        -0.2   -0.461499  0.00110933
       13073       -0.44   -0.461498  0.00110925
       13074       -0.52   -0.461502  0.00110917
       13075       -0.44   -0.461501  0.00110909
       13076       -0.36   -0.461493  0.00110903
       13077       -0.44   -0.461491  0.00110895
       13078        -0.6   -0.461502  0.00110891
       13079        -0.6   -0.461512  0.00110888
       13080        -0.6   -0.461523  0.00110884
       13081       -0.44   -0.461521  0.00110876
       13082        -0.6   -0.461532  0.00110873
       13083       -0.52   -0.461536  0.00110865
       13084       -0.44   -0.461535  0.00110857
       13085        -0.2   -0.461515  0.00110866
       13086        -0.6   -0.461525  0.00110863
       13087       -0.52    -0.46153  0.00110855
       13088       -0.28   -0.461516  0.00110855
       13089       -0.44   -0.461514  0.00110847
       13090       -0.76   -0.461537  0.00110862
       13091        -0.6   -0.461548  0.00110859
       13092       -0.52   -0.461552  0.00110851
       13093       -0.36   -0.461544  0.00110845
       13094        -0.2   -0.461524  0.00110855
       13095       -0.36   -0.461517  0.00110849
       13096       -0.44   -0.461515  0.00110841
       13097        -0.6   -0.461526  0.00110837
       13098       -0.52    -0.46153   0.0011083
       13099       -0.44   -0.461528  0.00110821
       13100       -0.44   -0.461527  0.00110813
       13101       -0.36   -0.461519  0.00110807
       13102       -0.44   -0.461517  0.00110799
       13103       -0.28   -0.461503  0.00110799
       13104       -0.36   -0.461496  0.00110794
       13105       -0.28   -0.461482  0.00110794
       13106       -0.44    -0.46148  0.00110785
       13107       -0.44   -0.461479  0.00110777
       13108       -0.44   -0.461477  0.00110769
       13109       -0.52   -0.461481  0.00110761
       13110       -0.28   -0.461468  0.00110761
       13111       -0.28   -0.461454  0.00110762
       13112       -0.36   -0.461446  0.00110756
       13113       -0.52    -0.46145  0.00110748
       13114       -0.44   -0.461449   0.0011074
       13115       -0.44   -0.461447  0.00110732
       13116       -0.44   -0.461446  0.00110723
       13117       -0.52    -0.46145  0.00110716
       13118       -0.36   -0.461442   0.0011071
       13119       -0.52   -0.461447  0.00110703
       13120       -0.76    -0.46147  0.00110717
       13121       -0.44   -0.461468  0.00110709
       13122       -0.44   -0.461466  0.00110701
       13123       -0.68   -0.461483  0.00110705
       13124       -0.68     -0.4615  0.00110709
       13125       -0.52   -0.461504  0.00110701
       13126       -0.52   -0.461508  0.00110694
       13127       -0.52   -0.461513  0.00110686
       13128        -0.6   -0.461523  0.00110683
       13129        -0.6   -0.461534   0.0011068
       13130        -0.6   -0.461545  0.00110676
       13131       -0.36   -0.461537   0.0011067
       13132       -0.44   -0.461535  0.00110662
       13133       -0.44   -0.461534  0.00110654
       13134       -0.28    -0.46152  0.00110654
       13135       -0.28   -0.461506  0.00110654
       13136       -0.52    -0.46151  0.00110647
       13137       -0.44   -0.461509  0.00110638
       13138       -0.36   -0.461501  0.00110633
       13139        -0.6   -0.461512  0.00110629
       13140       -0.52   -0.461516  0.00110622
       13141       -0.36   -0.461508  0.00110616
       13142       -0.36   -0.461501   0.0011061
       13143        -0.6   -0.461511  0.00110607
       13144        -0.6   -0.461522  0.00110604
       13145        -0.6   -0.461532    0.001106
       13146       -0.52   -0.461537  0.00110593
       13147       -0.52   -0.461541  0.00110585
       13148        -0.6   -0.461552  0.00110582
       13149       -0.52   -0.461556  0.00110574
       13150       -0.36   -0.461548  0.00110568
       13151        -0.6   -0.461559  0.00110565
       13152        -0.6   -0.461569  0.00110562
       13153        -0.6    -0.46158  0.00110558
       13154       -0.52   -0.461584  0.00110551
       13155        -0.6   -0.461595  0.00110547
       13156       -0.52   -0.461599   0.0011054
       13157       -0.44   -0.461598  0.00110532
       13158        -0.6   -0.461608  0.00110528
       13159       -0.52   -0.461613  0.00110521
       13160       -0.44   -0.461611  0.00110512
       13161        0.04   -0.461573   0.0011057
       13162        -0.2   -0.461553  0.00110579
       13163       -0.36   -0.461545  0.00110573
       13164        -0.6   -0.461556   0.0011057
       13165       -0.52    -0.46156  0.00110563
       13166       -0.44   -0.461559  0.00110554
       13167       -0.28   -0.461545  0.00110554
       13168        -0.6   -0.461555  0.00110551
       13169       -0.44   -0.461554  0.00110543
       13170       -0.44   -0.461552  0.00110535
       13171       -0.44    -0.46155  0.00110526
       13172       -0.52   -0.461555  0.00110519
       13173       -0.44   -0.461553  0.00110511
       13174       -0.28   -0.461539  0.00110511
       13175       -0.44   -0.461538  0.00110502
       13176       -0.28   -0.461524  0.00110503
       13177       -0.52   -0.461528  0.00110495
       13178       -0.36   -0.461521  0.00110489
       13179       -0.36   -0.461513  0.00110484
       13180        -0.6   -0.461524   0.0011048
       13181        -0.6   -0.461534  0.00110477
       13182       -0.36   -0.461526  0.00110471
       13183       -0.44   -0.461525  0.00110463
       13184       -0.36   -0.461517  0.00110457
       13185       -0.44   -0.461515  0.00110449
       13186       -0.44   -0.461514  0.00110441
       13187       -0.44   -0.461512  0.00110433
       13188       -0.52   -0.461517  0.00110425
       13189       -0.44   -0.461515  0.00110417
       13190       -0.52   -0.461519  0.00110409
       13191       -0.44   -0.461518  0.00110401
       13192       -0.44   -0.461516  0.00110393
       13193       -0.68   -0.461533  0.00110397
       13194       -0.68   -0.461549  0.00110401
       13195       -0.68   -0.461566  0.00110405
       13196       -0.52    -0.46157  0.00110398
       13197        -0.6   -0.461581  0.00110394
       13198        -0.6   -0.461591  0.00110391
       13199       -0.52   -0.461596  0.00110383
       13200       -0.44   -0.461594  0.00110375
       13201       -0.44   -0.461592  0.00110367
