#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3867    0.851117    0.858067  0.00167856
        3868     0.84915    0.858065  0.00167813
        3869     0.84714    0.858062  0.00167769
        3870     0.84509    0.858059  0.00167726
        3871    0.843002    0.858055  0.00167683
        3872    0.840878     0.85805  0.00167641
        3873    0.838719    0.858045  0.00167598
        3874    0.836531     0.85804  0.00167556
        3875    0.834318    0.858034  0.00167514
        3876    0.832086    0.858027  0.00167472
        3877    0.829842     0.85802   0.0016743
        3878    0.827592    0.858012  0.00167389
        3879    0.825343    0.858003  0.00167348
        3880    0.823106    0.857994  0.00167307
        3881    0.820886    0.857985  0.00167267
        3882    0.818695    0.857975  0.00167227
        3883    0.816541    0.857964  0.00167187
        3884    0.814436    0.857953  0.00167148
        3885    0.812388    0.857941  0.00167109
        3886    0.810407    0.857929   0.0016707
        3887    0.808502    0.857916  0.00167032
        3888    0.806683    0.857903  0.00166994
        3889    0.804959    0.857889  0.00166957
        3890    0.803338    0.857875   0.0016692
        3891    0.801827    0.857861  0.00166883
        3892    0.800435    0.857846  0.00166847
        3893    0.799164    0.857831  0.00166811
        3894     0.79802    0.857816  0.00166775
        3895    0.797004      0.8578   0.0016674
        3896    0.796119    0.857784  0.00166704
        3897    0.795364    0.857768  0.00166669
        3898    0.794739    0.857752  0.00166634
        3899    0.794243    0.857736    0.001666
        3900    0.793872    0.857719  0.00166565
        3901    0.793621    0.857703   0.0016653
        3902    0.793485    0.857687  0.00166496
        3903    0.793458     0.85767  0.00166461
        3904    0.793531    0.857654  0.00166427
        3905    0.793698    0.857637  0.00166392
        3906    0.793952    0.857621  0.00166358
        3907    0.794284    0.857605  0.00166323
        3908    0.794685    0.857589  0.00166288
        3909     0.79515    0.857573  0.00166253
        3910    0.795668    0.857557  0.00166218
        3911    0.796233    0.857541  0.00166183
        3912    0.796837    0.857526  0.00166148
        3913    0.797476     0.85751  0.00166113
        3914    0.798145    0.857495  0.00166077
        3915    0.798836     0.85748  0.00166041
        3916    0.799544    0.857465  0.00166006
        3917    0.800264    0.857451   0.0016597
        3918    0.800992    0.857436  0.00165934
        3919    0.801727    0.857422  0.00165897
        3920    0.802466    0.857408  0.00165861
        3921    0.803204    0.857394  0.00165824
        3922    0.803939    0.857381  0.00165788
        3923     0.80467    0.857367  0.00165751
        3924    0.805395    0.857354  0.00165714
        3925    0.806113    0.857341  0.00165677
        3926    0.806823    0.857328   0.0016564
        3927    0.807523    0.857315  0.00165602
        3928    0.808214    0.857303  0.00165565
        3929    0.808895    0.857291  0.00165527
        3930    0.809565    0.857278   0.0016549
        3931    0.810224    0.857266  0.00165452
        3932    0.810872    0.857255  0.00165414
        3933    0.811509    0.857243  0.00165376
        3934    0.812135    0.857232  0.00165338
        3935     0.81275     0.85722    0.001653
        3936    0.813354    0.857209  0.00165262
        3937    0.813946    0.857198  0.00165223
        3938    0.814527    0.857187  0.00165185
        3939    0.815096    0.857177  0.00165146
        3940    0.815654    0.857166  0.00165108
        3941    0.816203    0.857156  0.00165069
        3942    0.816741    0.857145  0.00165031
        3943     0.81727    0.857135  0.00164992
        3944     0.81779    0.857125  0.00164953
        3945    0.818304    0.857116  0.00164914
        3946    0.818813    0.857106  0.00164875
        3947    0.819318    0.857096  0.00164836
        3948    0.819821    0.857087  0.00164797
        3949    0.820323    0.857077  0.00164758
        3950    0.820826    0.857068  0.00164719
        3951    0.821331    0.857059   0.0016468
        3952     0.82184     0.85705   0.0016464
        3953    0.822354    0.857042  0.00164601
        3954    0.822873    0.857033  0.00164562
        3955    0.823399    0.857024  0.00164522
        3956    0.823932    0.857016  0.00164483
        3957    0.824475    0.857008  0.00164443
        3958    0.825027       0.857  0.00164404
        3959    0.825591    0.856992  0.00164364
        3960    0.826165    0.856984  0.00164324
        3961    0.826752    0.856976  0.00164285
        3962     0.82735    0.856969  0.00164245
        3963     0.82796    0.856962  0.00164205
        3964    0.828582    0.856954  0.00164165
        3965    0.829215    0.856947  0.00164125
        3966     0.82986    0.856941  0.00164085
        3967    0.830513    0.856934  0.00164045
        3968    0.831175    0.856927  0.00164005
        3969    0.831845    0.856921  0.00163965
        3970    0.832522    0.856915  0.00163925
        3971    0.833204    0.856909  0.00163885
        3972    0.833892    0.856903  0.00163845
        3973    0.834582    0.856898  0.00163804
        3974    0.835273    0.856892  0.00163764
        3975    0.835963    0.856887  0.00163724
        3976     0.83665    0.856882  0.00163683
        3977    0.837333    0.856877  0.00163643
        3978    0.838011    0.856872  0.00163602
        3979    0.838684    0.856868  0.00163562
        3980    0.839352    0.856863  0.00163522
        3981    0.840013    0.856859  0.00163481
        3982    0.840667    0.856855   0.0016344
        3983    0.841312    0.856851    0.001634
        3984    0.841951    0.856847  0.00163359
        3985    0.842582    0.856844  0.00163319
        3986    0.843206     0.85684  0.00163278
        3987    0.843823    0.856837  0.00163237
        3988    0.844433    0.856834  0.00163197
        3989    0.845038    0.856831  0.00163156
        3990    0.845637    0.856828  0.00163116
        3991    0.846233    0.856825  0.00163075
        3992    0.846827    0.856823  0.00163034
        3993    0.847421    0.856821  0.00162994
        3994    0.848016    0.856818  0.00162953
        3995    0.848615    0.856816  0.00162912
        3996     0.84922    0.856814  0.00162872
        3997    0.849831    0.856813  0.00162831
        3998     0.85045    0.856811   0.0016279
        3999     0.85108     0.85681   0.0016275
        4000    0.851722    0.856808  0.00162709
        4001    0.852378    0.856807  0.00162668
        4002    0.853049    0.856806  0.00162628
        4003    0.853738    0.856806  0.00162587
        4004    0.854445    0.856805  0.00162547
        4005    0.855174    0.856805  0.00162506
        4006    0.855924    0.856804  0.00162465
        4007    0.856697    0.856804  0.00162425
        4008    0.857495    0.856805  0.00162384
        4009    0.858317    0.856805  0.00162344
        4010    0.859165    0.856805  0.00162303
        4011    0.860038    0.856806  0.00162263
        4012    0.860936    0.856807  0.00162222
        4013    0.861858    0.856809  0.00162182
        4014    0.862804     0.85681  0.00162142
        4015    0.863773    0.856812  0.00162101
        4016    0.864764    0.856814  0.00162061
        4017    0.865776    0.856816  0.00162021
        4018    0.866804    0.856818  0.00161981
        4019    0.867846    0.856821  0.00161941
        4020    0.868901    0.856824  0.00161901
        4021    0.869965    0.856828  0.00161861
        4022    0.871033    0.856831  0.00161821
        4023    0.872103    0.856835  0.00161781
        4024    0.873171    0.856839  0.00161742
        4025    0.874234    0.856843  0.00161702
        4026    0.875289    0.856848  0.00161662
        4027    0.876331    0.856853  0.00161623
        4028    0.877354    0.856858  0.00161584
        4029    0.878352    0.856863  0.00161544
        4030    0.879321    0.856869  0.00161505
        4031    0.880258    0.856874  0.00161466
        4032    0.881159     0.85688  0.00161427
        4033    0.882018    0.856887  0.00161389
        4034    0.882832    0.856893   0.0016135
        4035    0.883597      0.8569  0.00161311
        4036    0.884308    0.856907  0.00161273
        4037    0.884963    0.856913  0.00161234
        4038     0.88556    0.856921  0.00161196
        4039    0.886094    0.856928  0.00161158
        4040    0.886564    0.856935  0.00161119
        4041    0.886967    0.856943  0.00161081
        4042    0.887299     0.85695  0.00161043
        4043    0.887561    0.856958  0.00161005
        4044    0.887749    0.856965  0.00160967
        4045    0.887862    0.856973  0.00160929
        4046    0.887901    0.856981  0.00160891
        4047    0.887864    0.856988  0.00160853
        4048    0.887751    0.856996  0.00160815
        4049    0.887559    0.857003  0.00160777
        4050     0.88729    0.857011  0.00160739
        4051    0.886944    0.857018  0.00160701
        4052     0.88652    0.857025  0.00160663
        4053    0.886021    0.857033  0.00160625
        4054    0.885447     0.85704  0.00160587
        4055      0.8848    0.857046  0.00160549
        4056    0.884081    0.857053  0.00160511
        4057     0.88329     0.85706  0.00160473
        4058    0.882429    0.857066  0.00160434
        4059    0.881501    0.857072  0.00160396
        4060    0.880509    0.857078  0.00160357
        4061    0.879454    0.857083  0.00160319
        4062    0.878341    0.857088   0.0016028
        4063    0.877171    0.857093  0.00160242
        4064    0.875947    0.857098  0.00160203
        4065    0.874673    0.857102  0.00160164
        4066    0.873354    0.857106  0.00160125
        4067    0.871993     0.85711  0.00160086
        4068    0.870596    0.857113  0.00160047
        4069    0.869166    0.857116  0.00160008
        4070    0.867711    0.857119  0.00159969
        4071    0.866234    0.857121   0.0015993
        4072    0.864741    0.857123  0.00159891
        4073    0.863239    0.857124  0.00159851
        4074    0.861734    0.857126  0.00159812
        4075    0.860231    0.857126  0.00159773
        4076    0.858738    0.857127  0.00159734
        4077    0.857261    0.857127  0.00159695
        4078    0.855806    0.857126  0.00159656
        4079     0.85438    0.857126  0.00159616
        4080     0.85299    0.857125  0.00159577
        4081    0.851642    0.857123  0.00159538
        4082    0.850344    0.857122  0.00159499
        4083    0.849101     0.85712   0.0015946
        4084    0.847919    0.857118  0.00159421
        4085    0.846804    0.857115  0.00159383
        4086    0.845759    0.857112  0.00159344
        4087    0.844792    0.857109  0.00159305
        4088    0.843904    0.857106  0.00159266
        4089    0.843102    0.857103  0.00159228
        4090    0.842387    0.857099  0.00159189
        4091     0.84176    0.857095  0.00159151
        4092    0.841224    0.857091  0.00159112
        4093    0.840779    0.857087  0.00159074
        4094    0.840425    0.857083  0.00159036
        4095    0.840161    0.857079  0.00158997
        4096    0.839985    0.857075  0.00158959
        4097    0.839896    0.857071  0.00158921
        4098    0.839891    0.857067  0.00158883
        4099    0.839968    0.857062  0.00158845
        4100    0.840122    0.857058  0.00158806
        4101     0.84035    0.857054  0.00158768
        4102    0.840648     0.85705   0.0015873
        4103    0.841009    0.857046  0.00158692
        4104    0.841427    0.857043  0.00158653
        4105    0.841897    0.857039  0.00158615
        4106    0.842414    0.857035  0.00158577
        4107    0.842974    0.857032  0.00158539
        4108    0.843571    0.857029  0.00158501
        4109    0.844199    0.857025  0.00158462
        4110    0.844851    0.857022  0.00158424
        4111    0.845523     0.85702  0.00158386
        4112    0.846208    0.857017  0.00158347
        4113    0.846903    0.857015  0.00158309
        4114    0.847604    0.857012  0.00158271
        4115    0.848305     0.85701  0.00158232
        4116    0.849003    0.857008  0.00158194
        4117    0.849695    0.857006  0.00158156
        4118    0.850378    0.857005  0.00158117
        4119     0.85105    0.857003  0.00158079
        4120    0.851707    0.857002  0.00158041
        4121    0.852347    0.857001  0.00158003
        4122    0.852967       0.857  0.00157964
        4123    0.853567    0.856999  0.00157926
        4124    0.854143    0.856998  0.00157888
        4125    0.854694    0.856998  0.00157849
        4126    0.855217    0.856997  0.00157811
        4127    0.855711    0.856997  0.00157773
        4128    0.856173    0.856997  0.00157735
        4129    0.856602    0.856997  0.00157697
        4130    0.856997    0.856997  0.00157658
        4131    0.857357    0.856997   0.0015762
        4132    0.857681    0.856997  0.00157582
        4133    0.857966    0.856997  0.00157544
        4134    0.858212    0.856998  0.00157506
        4135    0.858415    0.856998  0.00157468
        4136    0.858574    0.856998   0.0015743
        4137    0.858688    0.856999  0.00157392
        4138    0.858755    0.856999  0.00157354
        4139    0.858772       0.857  0.00157316
        4140    0.858738       0.857  0.00157278
        4141     0.85865       0.857   0.0015724
        4142    0.858508    0.857001  0.00157202
        4143    0.858309    0.857001  0.00157164
        4144    0.858051    0.857001  0.00157126
        4145    0.857733    0.857002  0.00157088
        4146    0.857354    0.857002   0.0015705
        4147    0.856913    0.857002  0.00157012
        4148    0.856409    0.857002  0.00156974
        4149    0.855841    0.857001  0.00156936
        4150     0.85521    0.857001  0.00156899
        4151    0.854514       0.857  0.00156861
        4152    0.853755    0.856999  0.00156823
        4153    0.852933    0.856998  0.00156785
        4154     0.85205    0.856997  0.00156748
        4155    0.851108    0.856996   0.0015671
        4156    0.850107    0.856994  0.00156672
        4157    0.849049    0.856992  0.00156635
        4158    0.847939     0.85699  0.00156597
        4159    0.846778    0.856988   0.0015656
        4160    0.845569    0.856985  0.00156522
        4161    0.844315    0.856982  0.00156485
        4162    0.843022    0.856978  0.00156448
        4163    0.841694    0.856975  0.00156411
        4164    0.840335    0.856971  0.00156374
        4165     0.83895    0.856966  0.00156337
        4166    0.837546    0.856962    0.001563
        4167    0.836128    0.856957  0.00156263
        4168      0.8347    0.856951  0.00156227
        4169     0.83327    0.856946   0.0015619
        4170    0.831844     0.85694  0.00156154
        4171    0.830428    0.856933  0.00156118
        4172    0.829031    0.856927  0.00156082
        4173     0.82766     0.85692  0.00156046
        4174    0.826321    0.856912   0.0015601
        4175    0.825022    0.856905  0.00155975
        4176    0.823767    0.856897  0.00155939
        4177    0.822562    0.856889  0.00155904
        4178    0.821414     0.85688  0.00155869
        4179     0.82033    0.856871  0.00155834
        4180    0.819316    0.856862    0.001558
        4181    0.818378    0.856853  0.00155765
        4182    0.817519    0.856844  0.00155731
        4183    0.816747    0.856834  0.00155696
        4184    0.816065    0.856824  0.00155662
        4185    0.815476    0.856815  0.00155628
        4186    0.814984    0.856805  0.00155594
        4187    0.814595    0.856794   0.0015556
        4188    0.814309    0.856784  0.00155527
        4189    0.814129    0.856774  0.00155493
        4190    0.814056    0.856764  0.00155459
        4191    0.814089    0.856754  0.00155425
        4192    0.814228    0.856744  0.00155391
        4193    0.814473    0.856734  0.00155358
        4194    0.814823    0.856724  0.00155324
        4195    0.815276    0.856714   0.0015529
        4196    0.815829    0.856704  0.00155256
        4197    0.816479    0.856694  0.00155222
        4198    0.817223    0.856685  0.00155188
        4199    0.818055    0.856676  0.00155154
        4200    0.818972    0.856667  0.00155119
        4201     0.81997    0.856658  0.00155085
        4202    0.821043     0.85665   0.0015505
        4203    0.822185    0.856641  0.00155015
        4204    0.823388    0.856633  0.00154981
        4205    0.824647    0.856626  0.00154946
        4206    0.825955    0.856619   0.0015491
        4207    0.827305    0.856612  0.00154875
        4208    0.828691    0.856605   0.0015484
        4209    0.830104    0.856599  0.00154804
        4210     0.83154    0.856593  0.00154769
        4211    0.832991    0.856587  0.00154733
        4212    0.834449    0.856582  0.00154697
        4213    0.835907    0.856577  0.00154661
        4214    0.837359    0.856572  0.00154625
        4215    0.838799    0.856568  0.00154589
        4216    0.840219    0.856564  0.00154553
        4217    0.841614    0.856561  0.00154517
        4218    0.842978    0.856558   0.0015448
        4219    0.844307    0.856555  0.00154444
        4220    0.845595    0.856552  0.00154408
        4221    0.846838     0.85655  0.00154371
        4222    0.848031    0.856548  0.00154335
        4223    0.849174    0.856546  0.00154298
        4224     0.85026    0.856544  0.00154262
        4225    0.851288    0.856543  0.00154225
        4226    0.852254    0.856542  0.00154189
        4227    0.853157    0.856541  0.00154152
        4228    0.853994    0.856541  0.00154116
        4229    0.854763     0.85654   0.0015408
        4230    0.855466     0.85654  0.00154043
        4231      0.8561     0.85654  0.00154007
        4232    0.856664     0.85654   0.0015397
        4233    0.857159     0.85654  0.00153934
        4234    0.857583     0.85654  0.00153898
        4235    0.857937    0.856541  0.00153861
        4236    0.858222    0.856541  0.00153825
        4237    0.858436    0.856542  0.00153789
        4238     0.85858    0.856542  0.00153752
        4239    0.858656    0.856543  0.00153716
        4240    0.858664    0.856543   0.0015368
        4241    0.858604    0.856544  0.00153644
        4242    0.858478    0.856544  0.00153607
        4243    0.858285    0.856544  0.00153571
        4244    0.858027    0.856545  0.00153535
        4245    0.857703    0.856545  0.00153499
        4246    0.857315    0.856545  0.00153463
        4247    0.856864    0.856545  0.00153427
        4248    0.856351    0.856545  0.00153391
        4249    0.855774    0.856545  0.00153354
        4250    0.855135    0.856545  0.00153318
        4251    0.854436    0.856544  0.00153282
        4252    0.853678    0.856544  0.00153246
        4253    0.852861    0.856543   0.0015321
        4254    0.851988    0.856542  0.00153174
        4255    0.851061     0.85654  0.00153138
        4256    0.850082    0.856539  0.00153102
        4257    0.849053    0.856537  0.00153067
        4258    0.847978    0.856535  0.00153031
        4259    0.846862    0.856533  0.00152995
        4260    0.845707     0.85653  0.00152959
        4261    0.844519    0.856527  0.00152924
        4262    0.843303    0.856524  0.00152888
        4263    0.842064    0.856521  0.00152853
        4264    0.840808    0.856517  0.00152817
        4265    0.839542    0.856513  0.00152782
        4266    0.838273    0.856509  0.00152747
        4267     0.83701    0.856504  0.00152712
        4268     0.83576      0.8565  0.00152677
        4269    0.834532    0.856494  0.00152642
        4270    0.833335    0.856489  0.00152607
        4271     0.83218    0.856483  0.00152572
        4272    0.831075    0.856477  0.00152538
        4273    0.830029    0.856471  0.00152503
        4274    0.829051    0.856465  0.00152469
        4275    0.828152    0.856458  0.00152435
        4276     0.82734    0.856451    0.001524
        4277    0.826625    0.856444  0.00152366
        4278    0.826015    0.856437  0.00152332
        4279    0.825518     0.85643  0.00152299
        4280    0.825143    0.856423  0.00152265
        4281    0.824896    0.856415  0.00152231
        4282    0.824781    0.856408  0.00152197
        4283    0.824804    0.856401  0.00152163
        4284    0.824968    0.856393   0.0015213
        4285    0.825274    0.856386  0.00152096
        4286    0.825722    0.856379  0.00152062
        4287    0.826312    0.856372  0.00152028
        4288    0.827042    0.856365  0.00151994
        4289    0.827907    0.856358   0.0015196
        4290    0.828903    0.856352  0.00151926
        4291    0.830022    0.856346  0.00151892
        4292    0.831259     0.85634  0.00151858
        4293    0.832604    0.856334  0.00151824
        4294    0.834045    0.856329  0.00151789
        4295    0.835572    0.856324  0.00151754
        4296    0.837173     0.85632   0.0015172
        4297    0.838835    0.856316  0.00151685
        4298    0.840544    0.856312   0.0015165
        4299    0.842288    0.856309  0.00151615
        4300    0.844054    0.856306   0.0015158
        4301    0.845826    0.856304  0.00151545
        4302    0.847592    0.856302   0.0015151
        4303    0.849341      0.8563  0.00151475
        4304    0.851059    0.856299   0.0015144
        4305    0.852736    0.856298  0.00151405
        4306    0.854359    0.856298   0.0015137
        4307    0.855918    0.856297  0.00151334
        4308    0.857405    0.856298  0.00151299
        4309    0.858809    0.856298  0.00151264
        4310    0.860125    0.856299  0.00151229
        4311    0.861346      0.8563  0.00151194
        4312    0.862467    0.856302  0.00151159
        4313    0.863485    0.856303  0.00151124
        4314    0.864395    0.856305  0.00151089
        4315    0.865196    0.856307  0.00151054
        4316    0.865887     0.85631   0.0015102
        4317    0.866467    0.856312  0.00150985
        4318    0.866936    0.856314   0.0015095
        4319    0.867295    0.856317  0.00150915
        4320    0.867546     0.85632  0.00150881
        4321    0.867691    0.856322  0.00150846
        4322    0.867734    0.856325  0.00150811
        4323     0.86768    0.856327  0.00150776
        4324     0.86753     0.85633  0.00150742
        4325    0.867288    0.856333  0.00150707
        4326    0.866959    0.856335  0.00150673
        4327    0.866548    0.856337  0.00150638
        4328    0.866058     0.85634  0.00150603
        4329    0.865495    0.856342  0.00150569
        4330    0.864865    0.856344  0.00150534
        4331    0.864171    0.856346  0.00150499
        4332    0.863417    0.856347  0.00150465
        4333    0.862608    0.856349   0.0015043
        4334    0.861747     0.85635  0.00150395
        4335     0.86084    0.856351  0.00150361
        4336     0.85989    0.856352  0.00150326
        4337    0.858899    0.856352  0.00150291
        4338    0.857872    0.856353  0.00150257
        4339    0.856811    0.856353  0.00150222
        4340     0.85572    0.856353  0.00150188
        4341    0.854603    0.856352  0.00150153
        4342    0.853462    0.856352  0.00150118
        4343      0.8523    0.856351  0.00150084
        4344     0.85112    0.856349  0.00150049
        4345    0.849923    0.856348  0.00150015
        4346    0.848713    0.856346   0.0014998
        4347    0.847491    0.856344  0.00149946
        4348     0.84626    0.856342  0.00149912
        4349     0.84502    0.856339  0.00149878
        4350    0.843774    0.856336  0.00149843
        4351    0.842524    0.856333  0.00149809
        4352    0.841271     0.85633  0.00149775
        4353    0.840018    0.856326  0.00149741
        4354    0.838764    0.856322  0.00149707
        4355    0.837514    0.856318  0.00149674
        4356    0.836265    0.856313   0.0014964
        4357    0.835019    0.856308  0.00149607
        4358    0.833776    0.856303  0.00149573
        4359    0.832538    0.856297   0.0014954
        4360    0.831307    0.856292  0.00149507
        4361    0.830083    0.856286  0.00149473
        4362    0.828868    0.856279  0.00149441
        4363    0.827662    0.856273  0.00149408
        4364    0.826467    0.856266  0.00149375
        4365    0.825282    0.856259  0.00149343
        4366    0.824109    0.856252   0.0014931
        4367    0.822946    0.856244  0.00149278
        4368    0.821794    0.856236  0.00149246
        4369    0.820653    0.856228  0.00149214
        4370    0.819526     0.85622  0.00149182
        4371    0.818411    0.856211   0.0014915
        4372     0.81731    0.856202  0.00149119
        4373    0.816225    0.856193  0.00149088
        4374    0.815156    0.856183  0.00149057
        4375    0.814104    0.856174  0.00149026
        4376    0.813072    0.856164  0.00148995
        4377    0.812059    0.856154  0.00148964
        4378    0.811068    0.856144  0.00148934
        4379    0.810101    0.856133  0.00148903
        4380    0.809159    0.856122  0.00148873
        4381    0.808246    0.856111  0.00148843
        4382    0.807362      0.8561  0.00148813
        4383    0.806511    0.856089  0.00148784
        4384    0.805695    0.856078  0.00148754
        4385    0.804917    0.856066  0.00148725
        4386    0.804179    0.856054  0.00148696
        4387    0.803487    0.856042  0.00148667
        4388    0.802841     0.85603  0.00148638
        4389    0.802244    0.856018  0.00148609
        4390    0.801702    0.856005   0.0014858
        4391    0.801216    0.855993  0.00148552
        4392    0.800791     0.85598  0.00148523
        4393    0.800429    0.855968  0.00148495
        4394    0.800132    0.855955  0.00148466
        4395    0.799904    0.855942  0.00148438
        4396    0.799748    0.855929   0.0014841
        4397     0.79967    0.855917  0.00148382
        4398    0.799669    0.855904  0.00148353
        4399    0.799747    0.855891  0.00148325
        4400    0.799908    0.855878  0.00148297
        4401    0.800152    0.855866  0.00148269
        4402    0.800482    0.855853   0.0014824
        4403    0.800898    0.855841  0.00148212
        4404    0.801401    0.855828  0.00148183
        4405     0.80199    0.855816  0.00148155
        4406    0.802663    0.855804  0.00148126
        4407    0.803419    0.855792  0.00148097
        4408    0.804258     0.85578  0.00148068
        4409    0.805175    0.855769  0.00148039
        4410    0.806168    0.855758   0.0014801
        4411    0.807235    0.855747   0.0014798
        4412     0.80837    0.855736  0.00147951
        4413    0.809569    0.855725  0.00147921
        4414    0.810826    0.855715  0.00147891
        4415    0.812136    0.855705  0.00147861
        4416    0.813493    0.855696   0.0014783
        4417    0.814892    0.855687    0.001478
        4418    0.816326    0.855678  0.00147769
        4419    0.817787    0.855669  0.00147738
        4420    0.819268    0.855661  0.00147707
        4421    0.820765    0.855653  0.00147675
        4422    0.822269    0.855645  0.00147644
        4423    0.823772    0.855638  0.00147612
        4424    0.825271    0.855631  0.00147581
        4425    0.826755    0.855625  0.00147549
        4426    0.828219    0.855619  0.00147517
        4427    0.829657    0.855613  0.00147484
        4428    0.831064    0.855607  0.00147452
        4429    0.832434    0.855602   0.0014742
        4430    0.833763    0.855597  0.00147387
        4431    0.835048    0.855592  0.00147355
        4432    0.836282    0.855588  0.00147322
        4433    0.837464    0.855584   0.0014729
        4434    0.838589     0.85558  0.00147257
        4435    0.839656    0.855577  0.00147224
        4436    0.840662    0.855573  0.00147191
        4437    0.841606     0.85557  0.00147158
        4438    0.842489    0.855567  0.00147126
        4439    0.843309    0.855564  0.00147093
        4440    0.844066    0.855562   0.0014706
        4441     0.84476    0.855559  0.00147027
        4442    0.845392    0.855557  0.00146994
        4443    0.845966    0.855555  0.00146961
        4444    0.846484    0.855553  0.00146928
        4445    0.846947    0.855551  0.00146895
        4446    0.847358    0.855549  0.00146862
        4447    0.847721    0.855547  0.00146829
        4448    0.848039    0.855546  0.00146796
        4449    0.848316    0.855544  0.00146764
        4450    0.848557    0.855542  0.00146731
        4451    0.848766    0.855541  0.00146698
        4452    0.848946    0.855539  0.00146665
        4453    0.849102    0.855538  0.00146632
        4454     0.84924    0.855537  0.00146599
        4455    0.849365    0.855535  0.00146566
        4456     0.84948    0.855534  0.00146534
        4457    0.849594    0.855532  0.00146501
        4458     0.84971    0.855531  0.00146468
        4459    0.849834     0.85553  0.00146435
        4460    0.849969    0.855529  0.00146402
        4461     0.85012    0.855527   0.0014637
        4462    0.850293    0.855526  0.00146337
        4463     0.85049    0.855525  0.00146304
        4464    0.850714    0.855524  0.00146271
        4465    0.850967    0.855523  0.00146239
        4466    0.851253    0.855522  0.00146206
        4467    0.851574    0.855521  0.00146173
        4468     0.85193     0.85552   0.0014614
        4469    0.852324     0.85552  0.00146108
        4470    0.852758    0.855519  0.00146075
        4471    0.853229    0.855518  0.00146042
        4472    0.853738    0.855518   0.0014601
        4473    0.854283    0.855518  0.00145977
        4474    0.854864    0.855518  0.00145945
        4475    0.855477    0.855518  0.00145912
        4476    0.856121    0.855518  0.00145879
        4477    0.856795    0.855518  0.00145847
        4478    0.857494    0.855519  0.00145814
        4479    0.858215    0.855519  0.00145782
        4480    0.858955     0.85552  0.00145749
        4481    0.859709    0.855521  0.00145717
        4482    0.860474    0.855522  0.00145684
        4483    0.861248    0.855523  0.00145652
        4484    0.862026    0.855525  0.00145619
        4485    0.862804    0.855526  0.00145587
        4486    0.863579    0.855528  0.00145555
        4487    0.864347     0.85553  0.00145522
        4488    0.865104    0.855532   0.0014549
        4489    0.865847    0.855534  0.00145458
        4490    0.866575    0.855537  0.00145426
        4491    0.867284     0.85554  0.00145393
        4492    0.867972    0.855542  0.00145361
        4493    0.868636    0.855545  0.00145329
        4494    0.869275    0.855548  0.00145297
        4495    0.869887    0.855551  0.00145265
        4496    0.870472    0.855555  0.00145233
        4497    0.871029    0.855558  0.00145201
        4498    0.871555    0.855562   0.0014517
        4499    0.872051    0.855565  0.00145138
        4500    0.872516    0.855569  0.00145106
        4501    0.872948    0.855573  0.00145074
        4502    0.873347    0.855577  0.00145043
        4503    0.873712    0.855581  0.00145011
        4504    0.874042    0.855585  0.00144979
        4505    0.874337    0.855589  0.00144948
        4506    0.874595    0.855594  0.00144916
        4507    0.874814    0.855598  0.00144885
        4508    0.874996    0.855602  0.00144853
        4509    0.875139    0.855606  0.00144822
        4510     0.87524    0.855611   0.0014479
        4511    0.875299    0.855615  0.00144759
        4512    0.875313     0.85562  0.00144727
        4513    0.875281    0.855624  0.00144696
        4514    0.875202    0.855628  0.00144665
        4515    0.875074    0.855633  0.00144633
        4516    0.874895    0.855637  0.00144602
        4517    0.874665    0.855641   0.0014457
        4518    0.874383    0.855645  0.00144539
        4519    0.874048    0.855649  0.00144508
        4520    0.873658    0.855653  0.00144476
        4521    0.873212    0.855657  0.00144445
        4522    0.872711    0.855661  0.00144413
        4523    0.872155    0.855665  0.00144382
        4524    0.871543    0.855668   0.0014435
        4525    0.870878    0.855671  0.00144319
        4526    0.870161    0.855675  0.00144287
        4527    0.869395    0.855678  0.00144256
        4528    0.868582     0.85568  0.00144224
        4529    0.867724    0.855683  0.00144193
        4530    0.866823    0.855686  0.00144161
        4531    0.865884    0.855688  0.00144129
        4532    0.864911     0.85569  0.00144098
        4533    0.863907    0.855692  0.00144066
        4534    0.862877    0.855693  0.00144034
        4535    0.861828    0.855695  0.00144003
        4536    0.860764    0.855696  0.00143971
        4537    0.859692    0.855697  0.00143939
        4538    0.858619    0.855697  0.00143907
        4539    0.857552    0.855698  0.00143876
        4540    0.856496    0.855698  0.00143844
        4541    0.855457    0.855698  0.00143812
        4542    0.854443    0.855698  0.00143781
        4543    0.853459    0.855697  0.00143749
        4544    0.852513    0.855696  0.00143717
        4545    0.851609    0.855695  0.00143686
        4546    0.850754    0.855694  0.00143654
        4547    0.849954    0.855693  0.00143623
        4548    0.849212    0.855692  0.00143591
        4549    0.848533     0.85569   0.0014356
        4550    0.847922    0.855688  0.00143528
        4551    0.847382    0.855687  0.00143497
        4552    0.846912    0.855685  0.00143466
        4553    0.846516    0.855683  0.00143434
        4554    0.846192    0.855681  0.00143403
        4555    0.845943    0.855678  0.00143371
        4556    0.845766    0.855676   0.0014334
        4557    0.845659    0.855674  0.00143309
        4558     0.84562    0.855672  0.00143278
        4559    0.845646     0.85567  0.00143246
        4560    0.845733    0.855667  0.00143215
        4561    0.845878    0.855665  0.00143184
        4562    0.846076    0.855663  0.00143153
        4563    0.846322    0.855661  0.00143121
        4564    0.846611    0.855659   0.0014309
